,NAME.who_adm1,NAME.who,NAME.shpfile,Country,iso3,who_coverage,merge_status,field_name,location_code,shapefile
993,copan,elparaiso,elparaso,Honduras,HND,110.2766798,fuzzy success,GAUL_CODE,3007099,gadm_36_ad2
994,yoro,jocon,jocn,Honduras,HND,143.315508,fuzzy success,GAUL_CODE,4018099,gadm_36_ad2
995,losrios,launion,launin,Honduras,HND,86.76789588,fuzzy success,GAUL_CODE,11005099,gadm_36_ad2
996,losrios,launion,launin,Honduras,HND,108.8050314,fuzzy success,GAUL_CODE,10013099,gadm_36_ad2
997,losrios,launion,launin,Honduras,HND,80.63063063,fuzzy success,GAUL_CODE,13015099,gadm_36_ad2
998,limon,limon,limn,Honduras,HND,88.55585831,fuzzy success,GAUL_CODE,4003099,gadm_36_ad2
999,mdc,mdc,distritocentral,Honduras,HND,88.16994045,fuzzy success,GAUL_CODE,4008099,gadm_36_ad2
1000,msps,msps,sanpedrosula,Honduras,HND,105.4706356,fuzzy success,GAUL_CODE,10006099,gadm_36_ad2
1001,santafe,sanjeronimo,sanjernimo,Honduras,HND,90.14084507,fuzzy success,GAUL_CODE,14004099,gadm_36_ad2
1002,santafe,sanjeronimo,sanjernimo,Honduras,HND,130.3370787,fuzzy success,GAUL_CODE,15005099,gadm_36_ad2
1003,caldas,sanjose,sanjos,Honduras,HND,101.1363636,fuzzy success,GAUL_CODE,14002099,gadm_36_ad2
1004,caldas,sanjose,sanjos,Honduras,HND,85.82089552,fuzzy success,GAUL_CODE,16005099,gadm_36_ad2
1005,caldas,sanjose,sanjos,Honduras,HND,119.3548387,fuzzy success,GAUL_CODE,12012099,gadm_36_ad2
1006,intibuca,sanmiguelguancapla,,Honduras,HND,110.326087,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1007,buenosaires,sannicolas,sannicolis,Honduras,HND,104.1666667,fuzzy success,GAUL_CODE,18005099,gadm_36_ad2
1008,buenosaires,sannicolas,sannicolis,Honduras,HND,97.86585366,fuzzy success,GAUL_CODE,23016099,gadm_36_ad2
1009,parana,santafe,santaf,Honduras,HND,92.81437126,fuzzy success,GAUL_CODE,6003099,gadm_36_ad2
1010,parana,santafe,santaf,Honduras,HND,115,fuzzy success,GAUL_CODE,14014099,gadm_36_ad2
1011,sanjuan,santalucia,santaluca,Honduras,HND,104.8309179,fuzzy success,GAUL_CODE,23008099,gadm_36_ad2
1012,sanjuan,santalucia,santaluca,Honduras,HND,69.28104575,fuzzy success,GAUL_CODE,16010099,gadm_36_ad2
1013,graciasadios,villedamorales,ramnvilledamorales,Honduras,HND,86.94773758,fuzzy success,GAUL_CODE,5009099,gadm_36_ad2
1014,olancho,yocon,yocn,Honduras,HND,82.79883382,fuzzy success,GAUL_CODE,23015099,gadm_36_ad2
1015,NA,NA,sansebastiin,Honduras,HND,NA,in shpfile but not WHO,GAUL_CODE,18004099,gadm_36_ad2
1016,NA,NA,trinidaddecopin,Honduras,HND,NA,in shpfile but not WHO,GAUL_CODE,28016099,gadm_36_ad2
1027,centrel,goilala,goilala,Papua New Guinea,PNG,14.67715669,success,GAUL_CODE,2002179,gadm_36_ad2
1028,centrel,kairukuhiri,kairukuhiri,Papua New Guinea,PNG,52.75139981,success,GAUL_CODE,3002179,gadm_36_ad2
1029,centrel,rigo,rigo,Papua New Guinea,PNG,46.75884638,success,GAUL_CODE,4002179,gadm_36_ad2
1030,centrel,abaudistrict,abau,Papua New Guinea,PNG,59.42299765,fuzzy success,GAUL_CODE,1002179,gadm_36_ad2
1031,westsepik,aitapelumidistrict,aitapelumi,Papua New Guinea,PNG,68.70206628,fuzzy success,GAUL_CODE,1018179,gadm_36_ad2
1032,milnebay,alotaudistrict,alotau,Papua New Guinea,PNG,68.72436367,fuzzy success,GAUL_CODE,1013179,gadm_36_ad2
1033,eastsepik,ambuntidrekikirdistrict,ambuntidreikikir,Papua New Guinea,PNG,8.480377995,fuzzy success,GAUL_CODE,1005179,gadm_36_ad2
1034,jiwaka,angalimpsouthwahgidistrict,anglimpsouthwaghi,Papua New Guinea,PNG,4.394299035,fuzzy success,GAUL_CODE,1010179,gadm_36_ad2
1035,eastsepik,angoramdistrict,angoram,Papua New Guinea,PNG,4.393191353,fuzzy success,GAUL_CODE,2005179,gadm_36_ad2
1036,westernhighlands,baiyermuldistrict,mulbaiyer,Papua New Guinea,PNG,40,fuzzy success,GAUL_CODE,3021179,gadm_36_ad2
1037,madang,bogiadistrict,bogia,Papua New Guinea,PNG,22.43282665,fuzzy success,GAUL_CODE,1011179,gadm_36_ad2
1038,arob,buinsouthdistrict,#N/A,Papua New Guinea,PNG,34.00658466,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1039,arob,bukanorthdistrict,#N/A,Papua New Guinea,PNG,48.49358149,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1040,morobe,bulolodistrict,bulolo,Papua New Guinea,PNG,26.82474905,fuzzy success,GAUL_CODE,1014179,gadm_36_ad2
1041,chimbu,chuavedistrict,chuave,Papua New Guinea,PNG,61.74342715,fuzzy success,GAUL_CODE,1003179,gadm_36_ad2
1042,easternhighlands,daulodistrict,daulo,Papua New Guinea,PNG,56.96676019,fuzzy success,GAUL_CODE,1006179,gadm_36_ad2
1043,westernhighlands,deidistrict,dei,Papua New Guinea,PNG,18,fuzzy success,GAUL_CODE,1021179,gadm_36_ad2
1044,milnebay,esaaladistrict,esaala,Papua New Guinea,PNG,94.55143127,fuzzy success,GAUL_CODE,2013179,gadm_36_ad2
1045,morobe,finschafendistrict,finschhafen,Papua New Guinea,PNG,88.93978711,fuzzy success,GAUL_CODE,2014179,gadm_36_ad2
1046,eastnewbritain,gazelledistrict,gazelle,Papua New Guinea,PNG,70.09916899,fuzzy success,GAUL_CODE,1004179,gadm_36_ad2
1047,easternhighlands,gorokadistrict,goroka,Papua New Guinea,PNG,92.09035869,fuzzy success,GAUL_CODE,2006179,gadm_36_ad2
1048,chimbu,guminedistrict,gumine,Papua New Guinea,PNG,40.96926569,fuzzy success,GAUL_CODE,2003179,gadm_36_ad2
1049,westernhighlands,hagendistrict,mounthagen,Papua New Guinea,PNG,92,fuzzy success,GAUL_CODE,2021179,gadm_36_ad2
1050,easternhighlands,henganofidistrict,henganofi,Papua New Guinea,PNG,54.9274889,fuzzy success,GAUL_CODE,3006179,gadm_36_ad2
1051,morobe,houngulfdistrict,huon,Papua New Guinea,PNG,25.72945332,fuzzy success,GAUL_CODE,3014179,gadm_36_ad2
1052,southernhighlands,ialibupangiadistrict,ialibupangia,Papua New Guinea,PNG,44.97619788,fuzzy success,GAUL_CODE,1019179,gadm_36_ad2
1053,oro,ijivitaridistrict,ijivitari,Papua New Guinea,PNG,54.5518069,fuzzy success,GAUL_CODE,1017179,gadm_36_ad2
1054,southernhighlands,imbonggudistrict,imbonggu,Papua New Guinea,PNG,28.78976095,fuzzy success,GAUL_CODE,2019179,gadm_36_ad2
1055,jiwaka,jimidistrict,jimi,Papua New Guinea,PNG,0.313425864,fuzzy success,GAUL_CODE,2010179,gadm_36_ad2
1056,morobe,kabwumdistrict,kabwum,Papua New Guinea,PNG,8.303221624,fuzzy success,GAUL_CODE,4014179,gadm_36_ad2
1057,southernhighlands,kaguaeravedistrict,kaguaerave,Papua New Guinea,PNG,36.28707702,fuzzy success,GAUL_CODE,3019179,gadm_36_ad2
1058,easternhighlands,kainantudistrict,kainantu,Papua New Guinea,PNG,61.28634887,fuzzy success,GAUL_CODE,4006179,gadm_36_ad2
1059,enga,kandepdistrict,kandep,Papua New Guinea,PNG,24.82008007,fuzzy success,GAUL_CODE,1007179,gadm_36_ad2
1060,westnewbritain,kandriangloucesterdistrict,kandriangloucester,Papua New Guinea,PNG,17.80987916,fuzzy success,GAUL_CODE,1020179,gadm_36_ad2
1061,chimbu,karimuinomanedistrict,karimuinomane,Papua New Guinea,PNG,67.91033887,fuzzy success,GAUL_CODE,3003179,gadm_36_ad2
1062,newireland,kaviengdistrict,kavieng,Papua New Guinea,PNG,52.91229038,fuzzy success,GAUL_CODE,1016179,gadm_36_ad2
1063,gulf,keremadistrict,kerema,Papua New Guinea,PNG,9.027108467,fuzzy success,GAUL_CODE,1008179,gadm_36_ad2
1064,chimbu,kerowagidistrict,kerowagi,Papua New Guinea,PNG,44.69278653,fuzzy success,GAUL_CODE,4003179,gadm_36_ad2
1065,arob,kietacentraldistrict,#N/A,Papua New Guinea,PNG,57.53444669,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1066,gulf,kikoridistrict,kikori,Papua New Guinea,PNG,21.46740582,fuzzy success,GAUL_CODE,2008179,gadm_36_ad2
1067,milnebay,kiriwinagoodenoughdistrict,kiriwinagoodenough,Papua New Guinea,PNG,88.10909943,fuzzy success,GAUL_CODE,3013179,gadm_36_ad2
1068,eastnewbritain,kokopodistrict,kokopo,Papua New Guinea,PNG,56.82947164,fuzzy success,GAUL_CODE,2004179,gadm_36_ad2
1069,hela,komomargarimadistrict,komomagarima,Papua New Guinea,PNG,40.94533693,fuzzy success,GAUL_CODE,1009179,gadm_36_ad2
1070,enga,kompianambundistrict,kompiamambum,Papua New Guinea,PNG,71.07785723,fuzzy success,GAUL_CODE,2007179,gadm_36_ad2
1071,hela,korobalakekopiagodistrict,korobakopiago,Papua New Guinea,PNG,42.13221114,fuzzy success,GAUL_CODE,2009179,gadm_36_ad2
1072,chimbu,kundiawadistrict,kundiawagembogl,Papua New Guinea,PNG,67.21897079,fuzzy success,GAUL_CODE,5003179,gadm_36_ad2
1073,morobe,laedistrict,lae,Papua New Guinea,PNG,95.98886355,fuzzy success,GAUL_CODE,5014179,gadm_36_ad2
1074,enga,laigapporgeradistrict,lagaipporgera,Papua New Guinea,PNG,49.99431664,fuzzy success,GAUL_CODE,3007179,gadm_36_ad2
1075,manus,lorengaudistrict,#N/A,Papua New Guinea,PNG,67.92862684,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1076,easternhighlands,lufadistrict,lufa,Papua New Guinea,PNG,44.08683252,fuzzy success,GAUL_CODE,5006179,gadm_36_ad2
1077,madang,madangdistrict,madang,Papua New Guinea,PNG,59.70585331,fuzzy success,GAUL_CODE,2011179,gadm_36_ad2
1078,eastsepik,maprikdistrict,maprik,Papua New Guinea,PNG,31.24073211,fuzzy success,GAUL_CODE,3005179,gadm_36_ad2
1079,morobe,markhamdistrict,markham,Papua New Guinea,PNG,44.15142936,fuzzy success,GAUL_CODE,6014179,gadm_36_ad2
1080,southernhighlands,mendidistrict,mendimunihu,Papua New Guinea,PNG,33.56273209,fuzzy success,GAUL_CODE,4019179,gadm_36_ad2
1081,morobe,menyamyadistrict,menyamya,Papua New Guinea,PNG,8.675971141,fuzzy success,GAUL_CODE,7014179,gadm_36_ad2
1082,western,middleflydistrict,middlefly,Papua New Guinea,PNG,8.065034329,fuzzy success,GAUL_CODE,1022179,gadm_36_ad2
1083,madang,middleramudistrict,middleramu,Papua New Guinea,PNG,1.729551244,fuzzy success,GAUL_CODE,3011179,gadm_36_ad2
1084,natcapitaldist,moresbynortheastdistrict,#N/A,Papua New Guinea,PNG,95.65929651,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1085,newireland,namatanaidistrict,namatanai,Papua New Guinea,PNG,58.1810245,fuzzy success,GAUL_CODE,2016179,gadm_36_ad2
1086,morobe,nawaedistrict,nawae,Papua New Guinea,PNG,48.3735897,fuzzy success,GAUL_CODE,8014179,gadm_36_ad2
1087,southernhighlands,nipakutubudistrict,nipakutubu,Papua New Guinea,PNG,32.51496703,fuzzy success,GAUL_CODE,5019179,gadm_36_ad2
1088,western,northflydistrict,northfly,Papua New Guinea,PNG,83.60136984,fuzzy success,GAUL_CODE,2022179,gadm_36_ad2
1089,jiwaka,northwahgidistrict,#N/A,Papua New Guinea,PNG,11.39990304,in WHO but not shpfile,GAUL_CODE,#N/A,gadm_36_ad2
1090,westsepik,nukudistrict,nuku,Papua New Guinea,PNG,30.28060802,fuzzy success,GAUL_CODE,2018179,gadm_36_ad2
1091,easternhighlands,oburawonenaradistrict,oburawonenara,Papua New Guinea,PNG,87.56068605,fuzzy success,GAUL_CODE,6006179,gadm_36_ad2
1092,easternhighlands,okapadistrict,okapa,Papua New Guinea,PNG,40.55416195,fuzzy success,GAUL_CODE,7006179,gadm_36_ad2
1093,eastnewbritain,pomiodistrict,pomio,Papua New Guinea,PNG,49.02771725,fuzzy success,GAUL_CODE,3004179,gadm_36_ad2
1094,eastnewbritain,rabauldistrict,rabaul,Papua New Guinea,PNG,59.23923727,fuzzy success,GAUL_CODE,4004179,gadm_36_ad2
1095,madang,raicoastdistrict,raicoast,Papua New Guinea,PNG,11.87740919,fuzzy success,GAUL_CODE,4011179,gadm_36_ad2
1096,milnebay,samaraimuruadistrict,samaraimurua,Papua New Guinea,PNG,64.9604497,fuzzy success,GAUL_CODE,4013179,gadm_36_ad2
1097,chimbu,sinasinayonggamugldistrict,sinasinayonggomugl,Papua New Guinea,PNG,30.22302196,fuzzy success,GAUL_CODE,6003179,gadm_36_ad2
1098,oro,sohedistrict,sohe,Papua New Guinea,PNG,49.92971631,fuzzy success,GAUL_CODE,2017179,gadm_36_ad2
1099,western,southflydistrict,southfly,Papua New Guinea,PNG,20.1570933,fuzzy success,GAUL_CODE,3022179,gadm_36_ad2
1100,madang,sumkardistrict,sumkar,Papua New Guinea,PNG,25.38778673,fuzzy success,GAUL_CODE,5011179,gadm_36_ad2
1101,westnewbritain,talaseadistrict,talasea,Papua New Guinea,PNG,76.87905275,fuzzy success,GAUL_CODE,2020179,gadm_36_ad2
1102,westernhighlands,tambulnebilyerdistrict,tambulnebilyer,Papua New Guinea,PNG,32,fuzzy success,GAUL_CODE,4021179,gadm_36_ad2
1103,hela,taridistrict,taripori,Papua New Guinea,PNG,40.00748146,fuzzy success,GAUL_CODE,3009179,gadm_36_ad2
1104,westsepik,telefomindistrict,telefomin,Papua New Guinea,PNG,58.62908392,fuzzy success,GAUL_CODE,3018179,gadm_36_ad2
1105,morobe,tewaesiassidistrict,tewaesiassi,Papua New Guinea,PNG,21.84385996,fuzzy success,GAUL_CODE,9014179,gadm_36_ad2
1106,easternhighlands,unggaibenadistrict,unggaibena,Papua New Guinea,PNG,30.52498322,fuzzy success,GAUL_CODE,8006179,gadm_36_ad2
1107,madang,usinobundidistrict,usinobundi,Papua New Guinea,PNG,30.37539605,fuzzy success,GAUL_CODE,6011179,gadm_36_ad2
1108,westsepik,vanimogreenriverdistrict,vanimogreenriver,Papua New Guinea,PNG,46.40064166,fuzzy success,GAUL_CODE,4018179,gadm_36_ad2
1109,enga,wabagdistrict,wabag,Papua New Guinea,PNG,47.07493358,fuzzy success,GAUL_CODE,4007179,gadm_36_ad2
1110,enga,wapenamandadistrict,wapenamanda,Papua New Guinea,PNG,40.29256812,fuzzy success,GAUL_CODE,5007179,gadm_36_ad2
1111,eastsepik,wewakdistrict,wewak,Papua New Guinea,PNG,26.67333495,fuzzy success,GAUL_CODE,4005179,gadm_36_ad2
1112,eastsepik,woseragauidistrict,woseragawi,Papua New Guinea,PNG,7.221774726,fuzzy success,GAUL_CODE,5005179,gadm_36_ad2
1113,eastsepik,yangorusaussiadistrict,yangorosaussia,Papua New Guinea,PNG,18.24869073,fuzzy success,GAUL_CODE,6005179,gadm_36_ad2
1114,NA,NA,centralbougainville,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,1001179,gadm_36_ad2
1115,NA,NA,manus,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,1012179,gadm_36_ad2
1116,NA,NA,nationalcapitaldistrict,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,1015179,gadm_36_ad2
1117,NA,NA,northbougainville,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,2001179,gadm_36_ad2
1118,NA,NA,northwaghi,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,3010179,gadm_36_ad2
1119,NA,NA,southbougainville,Papua New Guinea,PNG,NA,in shpfile but not WHO,GAUL_CODE,3001179,gadm_36_ad2
1120,east,bugeseradistrict,bugesera,Rwanda,RWA,130.1032351,fuzzy success,GAUL_CODE,1003191,gadm_36_ad2
1121,north,bureradistrict,burera,Rwanda,RWA,103.7839599,fuzzy success,GAUL_CODE,1001191,gadm_36_ad2
1122,north,gakenkedistrict,gakenke,Rwanda,RWA,88.25279417,fuzzy success,GAUL_CODE,2001191,gadm_36_ad2
1123,kigalicity,gasabodistrict,gasabo,Rwanda,RWA,138.0850732,fuzzy success,GAUL_CODE,1005191,gadm_36_ad2
1124,east,gatsibodistrict,gatsibo,Rwanda,RWA,104.5231785,fuzzy success,GAUL_CODE,2003191,gadm_36_ad2
1125,north,gicumbidistrict,gicumbi,Rwanda,RWA,97.75150146,fuzzy success,GAUL_CODE,3001191,gadm_36_ad2
1126,south,gisagaradistrict,gisagara,Rwanda,RWA,97.83794125,fuzzy success,GAUL_CODE,1002191,gadm_36_ad2
1127,south,huyedistrict,huye,Rwanda,RWA,85.99275971,fuzzy success,GAUL_CODE,2002191,gadm_36_ad2
1128,south,kamonyidistrict,kamonyi,Rwanda,RWA,82.87637303,fuzzy success,GAUL_CODE,3002191,gadm_36_ad2
1129,west,karongidistrict,karongi,Rwanda,RWA,103.0317783,fuzzy success,GAUL_CODE,1004191,gadm_36_ad2
1130,east,kayonzadistrict,kayonza,Rwanda,RWA,94.13384623,fuzzy success,GAUL_CODE,3003191,gadm_36_ad2
1131,kigalicity,kicukirodistrict,kicukiro,Rwanda,RWA,111.4845257,fuzzy success,GAUL_CODE,2005191,gadm_36_ad2
1132,east,kirehedistrict,kirehe,Rwanda,RWA,125.514879,fuzzy success,GAUL_CODE,4003191,gadm_36_ad2
1133,south,muhangadistrict,muhanga,Rwanda,RWA,86.68246944,fuzzy success,GAUL_CODE,4002191,gadm_36_ad2
1134,north,musanzedistrict,musanze,Rwanda,RWA,102.8459823,fuzzy success,GAUL_CODE,4001191,gadm_36_ad2
1135,east,ngomadistrict,ngoma,Rwanda,RWA,91.1756468,fuzzy success,GAUL_CODE,5003191,gadm_36_ad2
1136,west,ngororerodistrict,ngororero,Rwanda,RWA,94.94884156,fuzzy success,GAUL_CODE,2004191,gadm_36_ad2
1137,west,nyabihudistrict,nyabihu,Rwanda,RWA,89.50061716,fuzzy success,GAUL_CODE,3004191,gadm_36_ad2
1138,east,nyagataredistrict,nyagatare,Rwanda,RWA,113.5064035,fuzzy success,GAUL_CODE,6003191,gadm_36_ad2
1139,south,nyamagabedistrict,nyamagabe,Rwanda,RWA,84.59376199,fuzzy success,GAUL_CODE,5002191,gadm_36_ad2
1140,west,nyamashekedistrict,nyamasheke,Rwanda,RWA,98.49423709,fuzzy success,GAUL_CODE,4004191,gadm_36_ad2
1141,south,nyanzadistrict,nyanza,Rwanda,RWA,93.34141158,fuzzy success,GAUL_CODE,6002191,gadm_36_ad2
1142,kigalicity,nyarugengedistrict,nyarugenge,Rwanda,RWA,128.7410189,fuzzy success,GAUL_CODE,3005191,gadm_36_ad2
1143,south,nyarugurudistrict,nyaruguru,Rwanda,RWA,93.21185507,fuzzy success,GAUL_CODE,7002191,gadm_36_ad2
1144,west,rubavudistrict,rubavu,Rwanda,RWA,118.2896953,fuzzy success,GAUL_CODE,5004191,gadm_36_ad2
1145,south,ruhangodistrict,ruhango,Rwanda,RWA,84.75065844,fuzzy success,GAUL_CODE,8002191,gadm_36_ad2
1146,north,rulindodistrict,rulindo,Rwanda,RWA,105.824298,fuzzy success,GAUL_CODE,5001191,gadm_36_ad2
1147,west,rusizidistrict,rusizi,Rwanda,RWA,112.4554995,fuzzy success,GAUL_CODE,6004191,gadm_36_ad2
1148,west,rutsirodistrict,rutsiro,Rwanda,RWA,94.52498334,fuzzy success,GAUL_CODE,7004191,gadm_36_ad2
1149,east,rwamaganadistrict,rwamagana,Rwanda,RWA,102.264315,fuzzy success,GAUL_CODE,7003191,gadm_36_ad2
1150,southern,bo,bo,Sierra Leone,SLE,89.42509994,success,GAUL_CODE,1003200,gadm_36_ad2
1151,northern,bombali,bombali,Sierra Leone,SLE,75.88813012,success,GAUL_CODE,1002200,gadm_36_ad2
1152,southern,bonthe,bonthe,Sierra Leone,SLE,85.34512197,success,GAUL_CODE,2003200,gadm_36_ad2
1153,eastern,kailahun,kailahun,Sierra Leone,SLE,87.09135693,success,GAUL_CODE,1001200,gadm_36_ad2
1154,northern,kambia,kambia,Sierra Leone,SLE,109.339966,success,GAUL_CODE,2002200,gadm_36_ad2
1155,eastern,kenema,kenema,Sierra Leone,SLE,107.4168895,success,GAUL_CODE,2001200,gadm_36_ad2
1156,northern,koinadugu,koinadugu,Sierra Leone,SLE,117.0189443,success,GAUL_CODE,3002200,gadm_36_ad2
1157,eastern,kono,kono,Sierra Leone,SLE,67.02654103,success,GAUL_CODE,3001200,gadm_36_ad2
1158,southern,moyamba,moyamba,Sierra Leone,SLE,130.3036866,success,GAUL_CODE,3003200,gadm_36_ad2
1159,northern,portloko,portloko,Sierra Leone,SLE,99.42758485,success,GAUL_CODE,4002200,gadm_36_ad2
1160,southern,pujehun,pujehun,Sierra Leone,SLE,98.5166955,success,GAUL_CODE,4003200,gadm_36_ad2
1161,northern,tonkolili,tonkolili,Sierra Leone,SLE,105.4086823,success,GAUL_CODE,5002200,gadm_36_ad2
1162,western,westernrural,westernrural,Sierra Leone,SLE,94.05011303,success,GAUL_CODE,1004200,gadm_36_ad2
1163,western,westernurban,westernurban,Sierra Leone,SLE,73.19293703,success,GAUL_CODE,2004200,gadm_36_ad2
1164,saotome,cantagalo,cantagalo,Sao Tome and Principe,STP,94,success,GAUL_CODE,2002207,gadm_36_ad2
1165,saotome,lobata,lobata,Sao Tome and Principe,STP,97,success,GAUL_CODE,5002207,gadm_36_ad2
1166,saotome,aguagrande,üguagrande,Sao Tome and Principe,STP,96,fuzzy success,GAUL_CODE,1002207,gadm_36_ad2
1167,saotome,caue,cau,Sao Tome and Principe,STP,95.7,fuzzy success,GAUL_CODE,3002207,gadm_36_ad2
1168,kinshasa,lemba,lembi,Sao Tome and Principe,STP,97,fuzzy success,GAUL_CODE,4002207,gadm_36_ad2
1169,saotome,mezochi,mzchi,Sao Tome and Principe,STP,93,fuzzy success,GAUL_CODE,6002207,gadm_36_ad2
1170,principe,rap,NA,Sao Tome and Principe,STP,95,in WHO but not shpfile,GAUL_CODE,NA,gadm_36_ad2
1171,NA,NA,pagu,Sao Tome and Principe,STP,NA,in shpfile but not WHO,GAUL_CODE,1001207,gadm_36_ad2
1172,hajah,abs,abs,Yemen,YEM,91.61969073,success,GAUL_CODE,1013253,gadm_36_ad2
1173,alhodydah,addahi,addahi,Yemen,YEM,79.72491209,success,GAUL_CODE,1005253,gadm_36_ad2
1174,moklla,addis,addis,Yemen,YEM,72.69662052,success,GAUL_CODE,1012253,gadm_36_ad2
1175,alhodydah,addurayhimi,addurayhimi,Yemen,YEM,80.90184354,success,GAUL_CODE,2005253,gadm_36_ad2
1176,moklla,adhdhliaah,adhdhliaah,Yemen,YEM,49.77811009,success,GAUL_CODE,2012253,gadm_36_ad2
1177,hajah,aflahalyaman,aflahalyaman,Yemen,YEM,99.36748627,success,GAUL_CODE,2013253,gadm_36_ad2
1178,hajah,aflahashshawm,aflahashshawm,Yemen,YEM,96.45506974,success,GAUL_CODE,3013253,gadm_36_ad2
1179,abyen,ahwar,ahwar,Yemen,YEM,86.12346896,success,GAUL_CODE,1002253,gadm_36_ad2
1180,shabwah,ain,ain,Yemen,YEM,45.25978978,success,GAUL_CODE,1020253,gadm_36_ad2
1181,maareb,alabdiyah,alabdiyah,Yemen,YEM,83.44197512,success,GAUL_CODE,1016253,gadm_36_ad2
1182,sayon,alabr,alabr,Yemen,YEM,74.95859716,success,GAUL_CODE,3012253,gadm_36_ad2
1183,aldhalea,alazariq,alazariq,Yemen,YEM,89.59709253,success,GAUL_CODE,2004253,gadm_36_ad2
1184,aden,alburaiqeh,alburaiqeh,Yemen,YEM,101.5172421,success,GAUL_CODE,1001253,gadm_36_ad2
1185,alhodydah,algarrahi,algarrahi,Yemen,YEM,114.0932233,success,GAUL_CODE,3005253,gadm_36_ad2
1186,almahrah,alghaydah,alghaydah,Yemen,YEM,79.19877132,success,GAUL_CODE,1007253,gadm_36_ad2
1187,aljawf,alghayl,alghayl,Yemen,YEM,39.0612001,success,GAUL_CODE,1006253,gadm_36_ad2
1188,lahj,alhad,alhad,Yemen,YEM,43.6110113,success,GAUL_CODE,2015253,gadm_36_ad2
1189,damar,alhada,alhada,Yemen,YEM,93.99639761,success,GAUL_CODE,1011253,gadm_36_ad2
1190,alhodydah,alhajjaylah,alhajjaylah,Yemen,YEM,92.34991754,success,GAUL_CODE,4005253,gadm_36_ad2
1191,alhodydah,alhali,alhali,Yemen,YEM,74.72977851,success,GAUL_CODE,5005253,gadm_36_ad2
1192,alhodydah,alhawak,alhawak,Yemen,YEM,62.31996148,success,GAUL_CODE,6005253,gadm_36_ad2
1193,aljawf,alhazm,alhazm,Yemen,YEM,63.83574464,success,GAUL_CODE,2006253,gadm_36_ad2
1194,aldhalea,alhusha,alhusha,Yemen,YEM,86.56573733,success,GAUL_CODE,3004253,gadm_36_ad2
1195,sanaagovt,alhusn,alhusn,Yemen,YEM,85.09023417,success,GAUL_CODE,3019253,gadm_36_ad2
1196,aldhalea,alhussein,alhussein,Yemen,YEM,101.8449992,success,GAUL_CODE,4004253,gadm_36_ad2
1197,raymah,aljabin,aljabin,Yemen,YEM,93.61478293,success,GAUL_CODE,1017253,gadm_36_ad2
1198,raymah,aljafariyah,aljafariyah,Yemen,YEM,81.76077614,success,GAUL_CODE,2017253,gadm_36_ad2
1199,hajah,aljamimah,aljamimah,Yemen,YEM,93.36458809,success,GAUL_CODE,4013253,gadm_36_ad2
1200,maareb,aljubah,aljubah,Yemen,YEM,79.62343761,success,GAUL_CODE,2016253,gadm_36_ad2
1201,almahweet,alkhabt,alkhabt,Yemen,YEM,65.23464269,success,GAUL_CODE,1008253,gadm_36_ad2
1202,alhodydah,alkhawkhah,alkhawkhah,Yemen,YEM,79.70588571,success,GAUL_CODE,7005253,gadm_36_ad2
1203,taiz,almaafer,almaafer,Yemen,YEM,81.65750469,success,GAUL_CODE,2021253,gadm_36_ad2
1204,amaran,almadan,almadan,Yemen,YEM,67.70303823,success,GAUL_CODE,2010253,gadm_36_ad2
1205,hajah,almaghrabah,almaghrabah,Yemen,YEM,95.86949822,success,GAUL_CODE,5013253,gadm_36_ad2
