"","iso3","ADM0_NAME","ADM1_NAME","NAME","GAUL_CODE"
"41879","POL","Poland","westpomeranian","kolobrzeg",84626
"41880","POL","Poland","greaterpoland","konin",84627
"41881","POL","Poland","greaterpoland","konincity",84628
"41882","POL","Poland","swietokrzyskie","konskie",84629
"41883","POL","Poland","greaterpoland","koscian",84630
"41884","POL","Poland","pomeranian","koscierzyna",84631
"41885","POL","Poland","westpomeranian","koszalin",84632
"41886","POL","Poland","westpomeranian","koszalincity",84633
"41887","POL","Poland","masovian","kozienice",84634
"41888","POL","Poland","lesserpoland","krakow",84635
"41889","POL","Poland","lesserpoland","krakowcity",84636
"41890","POL","Poland","opole","krapkowice",84637
"41891","POL","Poland","lublin","krasnik",84638
"41892","POL","Poland","lublin","krasnystaw",84639
"41893","POL","Poland","subcarpathian","krosno",84640
"41894","POL","Poland","subcarpathian","krosnocity",84641
"41895","POL","Poland","lubusz","krosnoodrzanskie",84642
"41896","POL","Poland","greaterpoland","krotoszyn",84643
"41897","POL","Poland","lodz","kutno",84644
"41898","POL","Poland","pomeranian","kwidzyn",84645
"41899","POL","Poland","subcarpathian","lancut",84646
"41900","POL","Poland","lodz","lask",84647
"41901","POL","Poland","pomeranian","lebork",84648
"41902","POL","Poland","lublin","leczna",84649
"41903","POL","Poland","lodz","leczyca",84650
"41904","POL","Poland","masovian","legionowo",84651
"41905","POL","Poland","lowersilesian","legnica",84652
"41906","POL","Poland","subcarpathian","lesko",84653
"41907","POL","Poland","greaterpoland","leszno",84654
"41908","POL","Poland","greaterpoland","lesznocity",84655
"41909","POL","Poland","subcarpathian","lezajsk",84656
"41910","POL","Poland","warmianmasurian","lidzbark",84657
"41911","POL","Poland","lesserpoland","limanowa",84658
"41912","POL","Poland","kuyavianpomeranian","lipno",84659
"41913","POL","Poland","masovian","lipsko",84660
"41914","POL","Poland","westpomeranian","lobez",84661
"41915","POL","Poland","lodz","lodz",84662
"41916","POL","Poland","lodz","lodzeast",84663
"41917","POL","Poland","podlachian","lomza",84664
"41918","POL","Poland","podlachian","lomzacity",84665
"41919","POL","Poland","masovian","losice",84666
"41920","POL","Poland","lodz","lowicz",84667
"41921","POL","Poland","subcarpathian","lubaczow",84668
"41922","POL","Poland","lowersilesian","luban",84669
"41923","POL","Poland","lublin","lubartow",84670
"41924","POL","Poland","lowersilesian","lubin",84671
"41925","POL","Poland","lublin","lublin",84672
"41926","POL","Poland","lublin","lublincity",84673
"41927","POL","Poland","silesian","lubliniec",84674
"41928","POL","Poland","lublin","lukow",84675
"41929","POL","Poland","lowersilesian","lwowekslaski",84676
"41930","POL","Poland","masovian","makow",84677
"41931","POL","Poland","pomeranian","malbork",84678
"41932","POL","Poland","lesserpoland","miechow",84679
"41933","POL","Poland","greaterpoland","miedzychod",84680
"41934","POL","Poland","lubusz","miedzyrzecz",84681
"41935","POL","Poland","subcarpathian","mielec",84682
"41936","POL","Poland","silesian","mikolow",84683
"41937","POL","Poland","lowersilesian","milicz",84684
"41938","POL","Poland","masovian","minsk",84685
"41939","POL","Poland","masovian","mlawa",84686
"41940","POL","Poland","kuyavianpomeranian","mogilno",84687
"41941","POL","Poland","podlachian","monki",84688
"41942","POL","Poland","warmianmasurian","mragowo",84689
"41943","POL","Poland","lesserpoland","myslenice",84690
"41944","POL","Poland","westpomeranian","mysliborz",84691
"41945","POL","Poland","silesian","myslowice",84692
"41946","POL","Poland","silesian","myszkow",84693
"41947","POL","Poland","kuyavianpomeranian","naklo",84694
"41948","POL","Poland","opole","namyslow",84695
"41949","POL","Poland","warmianmasurian","nidzica",84696
"41950","POL","Poland","subcarpathian","nisko",84697
"41951","POL","Poland","lubusz","nowasol",84698
"41952","POL","Poland","warmianmasurian","nowemiastolubawskie",84699
"41953","POL","Poland","pomeranian","nowydworgdanski",84700
"41954","POL","Poland","masovian","nowydwormazowiecki",84701
"41955","POL","Poland","lesserpoland","nowysacz",84702
"41956","POL","Poland","lesserpoland","nowysaczcity",84703
"41957","POL","Poland","lesserpoland","nowytarg",84704
"41958","POL","Poland","greaterpoland","nowytomysl",84705
"41959","POL","Poland","opole","nysa",84706
"41960","POL","Poland","greaterpoland","oborniki",84707
"41961","POL","Poland","lowersilesian","olawa",84708
"41962","POL","Poland","warmianmasurian","olecko",84709
"41963","POL","Poland","lowersilesian","olesnica",84710
"41964","POL","Poland","opole","olesno",84711
"41965","POL","Poland","lesserpoland","olkusz",84712
"41966","POL","Poland","warmianmasurian","olsztyn",84713
"41967","POL","Poland","warmianmasurian","olsztyncity",84714
"41968","POL","Poland","swietokrzyskie","opatow",84715
"41969","POL","Poland","opole","ople",84716
"41970","POL","Poland","lodz","opoczno",84717
"41971","POL","Poland","opole","opole",84718
"41972","POL","Poland","lublin","opolelubelskie",84719
"41973","POL","Poland","warmianmasurian","ostroda",84720
"41974","POL","Poland","masovian","ostroleka",84721
"41975","POL","Poland","masovian","ostrolekacity",84722
"41976","POL","Poland","masovian","ostrowmazowiecka",84723
"41977","POL","Poland","greaterpoland","ostrowwielkopolski",84724
"41978","POL","Poland","swietokrzyskie","ostrowiec",84725
"41979","POL","Poland","greaterpoland","ostrzeszow",84726
"41980","POL","Poland","lesserpoland","oswiecim",84727
"41981","POL","Poland","masovian","otwock",84728
"41982","POL","Poland","lodz","pabianice",84729
"41983","POL","Poland","lodz","pajeczno",84730
"41984","POL","Poland","lublin","parczew",84731
"41985","POL","Poland","masovian","piaseczno",84732
"41986","POL","Poland","silesian","piekaryslaskie",84733
"41987","POL","Poland","greaterpoland","pila",84734
"41988","POL","Poland","swietokrzyskie","pinczow",84735
"41989","POL","Poland","lodz","piotrkow",84736
"41990","POL","Poland","lodz","piotrkowtrybunalski",84737
"41991","POL","Poland","warmianmasurian","pisz",84738
"41992","POL","Poland","greaterpoland","pleszew",84739
"41993","POL","Poland","masovian","plock",84740
"41994","POL","Poland","masovian","plockcity",84741
"41995","POL","Poland","masovian","plonsk",84742
"41996","POL","Poland","lodz","poddebice",84743
"41997","POL","Poland","westpomeranian","police",84744
"41998","POL","Poland","lowersilesian","polkowice",84745
"41999","POL","Poland","greaterpoland","poznan",84746
"42000","POL","Poland","greaterpoland","poznancity",84747
"42001","POL","Poland","lesserpoland","proszowice",84748
"42002","POL","Poland","opole","prudnik",84749
"42003","POL","Poland","masovian","pruszkow",84750
"42004","POL","Poland","masovian","przasnysz",84751
"42005","POL","Poland","subcarpathian","przemysl",84752
"42006","POL","Poland","subcarpathian","przemyslcity",84753
"42007","POL","Poland","subcarpathian","przeworsk",84754
"42008","POL","Poland","masovian","przysucha",84755
"42009","POL","Poland","silesian","pszczyna",84756
"42010","POL","Poland","pomeranian","puck",84757
"42011","POL","Poland","lublin","pulawy",84758
"42012","POL","Poland","masovian","pultusk",84759
"42013","POL","Poland","westpomeranian","pyrzyce",84760
"42014","POL","Poland","silesian","raciborz",84761
"42015","POL","Poland","masovian","radom",84762
"42016","POL","Poland","masovian","radomcity",84763
"42017","POL","Poland","lodz","radomsko",84764
"42018","POL","Poland","kuyavianpomeranian","radziejow",84765
"42019","POL","Poland","lublin","radzyn",84766
"42020","POL","Poland","lodz","rawa",84767
"42021","POL","Poland","greaterpoland","rawicz",84768
"42022","POL","Poland","subcarpathian","ropczycesedziszow",84769
"42023","POL","Poland","silesian","rudaslaska",84770
"42024","POL","Poland","silesian","rybnik",84771
"42025","POL","Poland","silesian","rybnikcity",84772
"42026","POL","Poland","lublin","ryki",84773
"42027","POL","Poland","kuyavianpomeranian","rypin",84774
"42028","POL","Poland","subcarpathian","rzeszow",84775
"42029","POL","Poland","subcarpathian","rzeszowcity",84776
"42030","POL","Poland","swietokrzyskie","sandomierz",84777
"42031","POL","Poland","subcarpathian","sanok",84778
"42032","POL","Poland","podlachian","sejny",84779
"42033","POL","Poland","kuyavianpomeranian","sepolno",84780
"42034","POL","Poland","masovian","siedlce",84781
"42035","POL","Poland","masovian","siedlcecity",84782
"42036","POL","Poland","silesian","siemianowiceslaskie",84783
"42037","POL","Poland","podlachian","siemiatycze",84784
"42038","POL","Poland","lodz","sieradz",84785
"42039","POL","Poland","masovian","sierpc",84786
"42040","POL","Poland","swietokrzyskie","skarzysko",84787
"42041","POL","Poland","lodz","skierniewice",84788
"42042","POL","Poland","lodz","skierniewicecity",84789
"42043","POL","Poland","westpomeranian","slawno",84790
"42044","POL","Poland","lubusz","slubice",84791
"42045","POL","Poland","greaterpoland","slupca",84792
"42046","POL","Poland","pomeranian","slupsk",84793
"42047","POL","Poland","pomeranian","slupskcity",84794
"42048","POL","Poland","masovian","sochaczew",84795
"42049","POL","Poland","podlachian","sokolka",84796
"42050","POL","Poland","masovian","sokolow",84797
"42051","POL","Poland","pomeranian","sopot",84798
"42052","POL","Poland","silesian","sosnowiec",84799
"42053","POL","Poland","greaterpoland","srem",84800
"42054","POL","Poland","lowersilesian","srodaslaska",84801
"42055","POL","Poland","greaterpoland","srodawielkopolska",84802
"42056","POL","Poland","subcarpathian","stalowawola",84803
"42057","POL","Poland","swietokrzyskie","starachowice",84804
"42058","POL","Poland","westpomeranian","stargard",84805
"42059","POL","Poland","pomeranian","starogard",84806
"42060","POL","Poland","swietokrzyskie","staszow",84807
"42061","POL","Poland","opole","strzelce",84808
"42062","POL","Poland","lubusz","strzelcedrezdenko",84809
"42063","POL","Poland","lowersilesian","strzelin",84810
"42064","POL","Poland","subcarpathian","strzyzow",84811
"42065","POL","Poland","lesserpoland","sucha",84812
"42066","POL","Poland","lubusz","sulecin",84813
"42067","POL","Poland","podlachian","suwalki",84814
"42068","POL","Poland","podlachian","suwalkicity",84815
"42069","POL","Poland","lowersilesian","swidnica",84816
"42070","POL","Poland","lublin","swidnik",84817
"42071","POL","Poland","westpomeranian","swidwin",84818
"42072","POL","Poland","lubusz","swiebodzin",84819
"42073","POL","Poland","kuyavianpomeranian","swiecie",84820
"42074","POL","Poland","silesian","swietochlowice",84821
"42075","POL","Poland","greaterpoland","szamotuly",84822
"42076","POL","Poland","westpomeranian","szczecin",84823
"42077","POL","Poland","westpomeranian","szczecinek",84824
"42078","POL","Poland","warmianmasurian","szczytno",84825
"42079","POL","Poland","pomeranian","sztum",84826
"42080","POL","Poland","masovian","szydlowiec",84827
"42081","POL","Poland","subcarpathian","tarnobrzeg",84828
"42082","POL","Poland","subcarpathian","tarnobrzegcity",84829
"42083","POL","Poland","lesserpoland","tarnow",84830
"42084","POL","Poland","lesserpoland","tarnowcity",84831
"42085","POL","Poland","silesian","tarnowskie",84832
"42086","POL","Poland","lesserpoland","tatra",84833
"42087","POL","Poland","pomeranian","tczew",84834
"42088","POL","Poland","lublin","tomaszow",84835
"42089","POL","Poland","lodz","tomaszowmazowiecki",84836
"42090","POL","Poland","kuyavianpomeranian","torun",84837
"42091","POL","Poland","kuyavianpomeranian","toruncity",84838
"42092","POL","Poland","lowersilesian","trzebnica",84839
"42093","POL","Poland","kuyavianpomeranian","tuchola",84840
"42094","POL","Poland","greaterpoland","turek",84841
"42095","POL","Poland","silesian","tychycity",84842
"42096","POL","Poland","kuyavianpomeranian","wabrzezno",84843
"42097","POL","Poland","lesserpoland","wadowice",84844
"42098","POL","Poland","greaterpoland","wagrowiec",84845
"42099","POL","Poland","lowersilesian","walbrzych",84846
"42100","POL","Poland","westpomeranian","walcz",84847
"42101","POL","Poland","masovian","warsaw",84848
"42102","POL","Poland","masovian","warsawwest",84849
"42103","POL","Poland","warmianmasurian","wegorzewo",84850
"42104","POL","Poland","masovian","wegrow",84851
"42105","POL","Poland","pomeranian","wejherowo",84852
"42106","POL","Poland","lesserpoland","wieliczka",84853
"42107","POL","Poland","lodz","wielun",84854
"42108","POL","Poland","lodz","wieruszow",84855
"42109","POL","Poland","kuyavianpomeranian","wloclawek",84856
"42110","POL","Poland","kuyavianpomeranian","wloclawekcity",84857
"42111","POL","Poland","lublin","wlodawa",84858
"42112","POL","Poland","swietokrzyskie","wloszczowa",84859
"42113","POL","Poland","silesian","wodzislaw",84860
"42114","POL","Poland","masovian","wolomin",84861
"42115","POL","Poland","lowersilesian","wolow",84862
"42116","POL","Poland","greaterpoland","wolsztyn",84863
"42117","POL","Poland","lowersilesian","wroclaw",84864
"42118","POL","Poland","greaterpoland","wrzesnia",84865
"42119","POL","Poland","lubusz","wschowa",84866
"42120","POL","Poland","podlachian","wysokiemazowieckie",84867
"42121","POL","Poland","masovian","wyszkow",84868
"42122","POL","Poland","lowersilesian","zabkowice",84869
"42123","POL","Poland","silesian","zabrze",84870
"42124","POL","Poland","lubusz","zagan",84871
"42125","POL","Poland","podlachian","zambrow",84872
"42126","POL","Poland","lublin","zamosc",84873
"42127","POL","Poland","lublin","zamosccity",84874
"42128","POL","Poland","lubusz","zary",84875
"42129","POL","Poland","silesian","zawiercie",84876
"42130","POL","Poland","lodz","zdunskawola",84877
"42131","POL","Poland","lodz","zgierz",84878
"42132","POL","Poland","lowersilesian","zgorzelec",84879
"42133","POL","Poland","lubusz","zielona",84880
"42134","POL","Poland","lubusz","zielonagora",84881
"42135","POL","Poland","lowersilesian","zlotoryja",84882
"42136","POL","Poland","greaterpoland","zlotow",84883
"42137","POL","Poland","kuyavianpomeranian","znin",84884
"42138","POL","Poland","silesian","zory",84885
"42139","POL","Poland","masovian","zuromin",84886
"42140","POL","Poland","masovian","zwolen",84887
"42141","POL","Poland","masovian","zyrardow",84888
"42142","POL","Poland","silesian","zywiec",84889
"42143","PRT","Portugal","alentejo","alentejocentral",84890
"42144","PRT","Portugal","alentejo","alentejolitoral",84891
"42145","PRT","Portugal","algarve","algarve",84892
"42146","PRT","Portugal","alentejo","altoalentejo",84893
"42147","PRT","Portugal","norte","altotrüsosmontes",84894
"42148","PRT","Portugal","norte","ave",84895
"42149","PRT","Portugal","alentejo","baixoalentejo",84896
"42150","PRT","Portugal","centro","baixomondego",84897
"42151","PRT","Portugal","centro","baixovouga",84898
"42152","PRT","Portugal","centro","beirainteriornorte",84899
"42153","PRT","Portugal","centro","beirainteriorsul",84900
"42154","PRT","Portugal","norte","cüvado",84901
"42155","PRT","Portugal","centro","covadabeira",84902
"42156","PRT","Portugal","centro","daolafnes",84903
"42157","PRT","Portugal","norte","douro",84904
"42158","PRT","Portugal","norte","entredouroevouga",84905
"42159","PRT","Portugal","lisboa","grandelisboa",84906
"42160","PRT","Portugal","norte","grandeporto",84907
"42161","PRT","Portugal","alentejo","lezeriadotejo",84908
"42162","PRT","Portugal","centro","mediotejo",84909
"42163","PRT","Portugal","norte","minholima",84910
"42164","PRT","Portugal","centro","oeste",84911
"42165","PRT","Portugal","lisboa","penensuladesetubal",84912
"42166","PRT","Portugal","centro","pinhalinteriornorte",84913
"42167","PRT","Portugal","centro","pinhalinteriorsul",84914
"42168","PRT","Portugal","centro","pinhallitoral",84915
"42169","PRT","Portugal","regiaoautonomadamadeira","regiaoautonomadamadeira",84916
"42170","PRT","Portugal","regiaoautonomadosaaores","regiaoautonomadosaaores",84917
"42171","PRT","Portugal","centro","serradaestrela",84918
"42172","PRT","Portugal","norte","temega",84919
"42173","UZB","Uzbekistan","karakalpakstan","amudaryo",84920
"42174","UZB","Uzbekistan","andijon","andijon",84921
"42175","UZB","Uzbekistan","surkhandarya","angor",84922
"42176","UZB","Uzbekistan","karakalpakstan","aralsea",84923
"42177","UZB","Uzbekistan","jizzakh","arnasoy",84924
"42178","UZB","Uzbekistan","andijon","asaka",84925
"42179","UZB","Uzbekistan","andijon","baliqchi",84926
"42180","UZB","Uzbekistan","surkhandarya","bandixon",84927
"42181","UZB","Uzbekistan","jizzakh","baxmal",84928
"42182","UZB","Uzbekistan","tashkent","bekobod",84929
"42183","UZB","Uzbekistan","karakalpakstan","beruniy",84930
"42184","UZB","Uzbekistan","ferghana","beshariq",84931
"42185","UZB","Uzbekistan","tashkent","boka",84932
"42186","UZB","Uzbekistan","tashkent","bostonliq",84933
"42187","UZB","Uzbekistan","andijon","bozsuv",84934
"42188","UZB","Uzbekistan","ferghana","bogdod",84935
"42189","UZB","Uzbekistan","khorezm","bogot",84936
"42190","UZB","Uzbekistan","sirdaryo","boyovut",84937
"42191","UZB","Uzbekistan","surkhandarya","boysun",84938
"42192","UZB","Uzbekistan","andijon","buloqboshi",84939
"42193","UZB","Uzbekistan","samarkand","bulungur",84940
"42194","UZB","Uzbekistan","ferghana","buvayda",84941
"42195","UZB","Uzbekistan","bukhoro","buxoro",84942
"42196","UZB","Uzbekistan","karakalpakstan","chimboy",84943
"42197","UZB","Uzbekistan","tashkent","chinoz",84944
"42198","UZB","Uzbekistan","kashkadarya","chiroqchi",84945
"42199","UZB","Uzbekistan","namangan","chortoq",84946
"42200","UZB","Uzbekistan","namangan","chust",84947
"42201","UZB","Uzbekistan","ferghana","dangara",84948
"42202","UZB","Uzbekistan","kashkadarya","dehqonobod",84949
"42203","UZB","Uzbekistan","surkhandarya","denov",84950
"42204","UZB","Uzbekistan","jizzakh","dostlik",84951
"42205","UZB","Uzbekistan","karakalpakstan","ellikqala",84952
"42206","UZB","Uzbekistan","ferghana","fargona",84953
"42207","UZB","Uzbekistan","jizzakh","forish",84954
"42208","UZB","Uzbekistan","ferghana","furqat",84955
"42209","UZB","Uzbekistan","jizzakh","gallaorol",84956
"42210","UZB","Uzbekistan","bukhoro","gijduvon",84957
"42211","UZB","Uzbekistan","kashkadarya","guzor",84958
"42212","UZB","Uzbekistan","sirdaryo","guliston",84959
"42213","UZB","Uzbekistan","khorezm","gurlan",84960
"42214","UZB","Uzbekistan","khorezm","hazorasp",84961
"42215","UZB","Uzbekistan","samarkand","ishtixon",84962
"42216","UZB","Uzbekistan","andijon","izboskan",84963
"42217","UZB","Uzbekistan","andijon","jalolquduq",84964
"42218","UZB","Uzbekistan","surkhandarya","jarqorgon",84965
"42219","UZB","Uzbekistan","jizzakh","jizzax",84966
"42220","UZB","Uzbekistan","samarkand","jomboy",84967
"42221","UZB","Uzbekistan","bukhoro","jondor",84968
"42222","UZB","Uzbekistan","navoi","karmana",84969
"42223","UZB","Uzbekistan","kashkadarya","kasbi",84970
"42224","UZB","Uzbekistan","samarkand","kattaqorgon",84971
"42225","UZB","Uzbekistan","karakalpakstan","kegeyli",84972
"42226","UZB","Uzbekistan","kashkadarya","kitob",84973
"42227","UZB","Uzbekistan","bukhoro","kogon",84974
"42228","UZB","Uzbekistan","navoi","konimex",84975
"42229","UZB","Uzbekistan","kashkadarya","koson",84976
"42230","UZB","Uzbekistan","namangan","kosonsoy",84977
"42231","UZB","Uzbekistan","andijon","marhamat",84978
"42232","UZB","Uzbekistan","namangan","mingbuloq",84979
"42233","UZB","Uzbekistan","jizzakh","mirzachol",84980
"42234","UZB","Uzbekistan","sirdaryo","mirzaobod",84981
"42235","UZB","Uzbekistan","karakalpakstan","moynoq",84982
"42236","UZB","Uzbekistan","kashkadarya","muborak",84983
"42237","UZB","Uzbekistan","surkhandarya","muzrabot",84984
"42238","UZB","Uzbekistan","namangan","namangan",84985
"42239","UZB","Uzbekistan","samarkand","narpay",84986
"42240","UZB","Uzbekistan","navoi","navbahor",84987
"42241","UZB","Uzbekistan","kashkadarya","nishon",84988
"42242","UZB","Uzbekistan","namangan","norin",84989
"42243","UZB","Uzbekistan","karakalpakstan","nukus",84990
"42244","UZB","Uzbekistan","samarkand","nurobod",84991
"42245","UZB","Uzbekistan","navoi","nurota",84992
"42246","UZB","Uzbekistan","tashkent","ortachirchiq",84993
"42247","UZB","Uzbekistan","ferghana","ozbekiston",84994
"42248","UZB","Uzbekistan","tashkent","ohangaron",84995
"42249","UZB","Uzbekistan","bukhoro","olot",84996
"42250","UZB","Uzbekistan","ferghana","oltiariq",84997
"42251","UZB","Uzbekistan","andijon","oltinkol",84998
"42252","UZB","Uzbekistan","surkhandarya","oltinsoy",84999
"42253","UZB","Uzbekistan","samarkand","oqdaryo",85000
"42254","UZB","Uzbekistan","sirdaryo","oqoltin",85001
"42255","UZB","Uzbekistan","tashkent","oqqorgon",85002
"42256","UZB","Uzbekistan","ferghana","oxunboboev",85003
"42257","UZB","Uzbekistan","tashkent","parkent",85004
"42258","UZB","Uzbekistan","samarkand","pastdargom",85005
"42259","UZB","Uzbekistan","samarkand","paxtachi",85006
"42260","UZB","Uzbekistan","jizzakh","paxtakor",85007
"42261","UZB","Uzbekistan","andijon","paxtaobod",85008
"42262","UZB","Uzbekistan","samarkand","payariq",85009
"42263","UZB","Uzbekistan","bukhoro","peshku",85010
"42264","UZB","Uzbekistan","tashkent","piskent",85011
"42265","UZB","Uzbekistan","namangan","pop",85012
"42266","UZB","Uzbekistan","kashkadarya","qamashi",85013
"42267","UZB","Uzbekistan","karakalpakstan","qanlikol",85014
"42268","UZB","Uzbekistan","kashkadarya","qarshi",85015
"42269","UZB","Uzbekistan","tashkent","qibray",85016
"42270","UZB","Uzbekistan","navoi","qiziltepa",85017
"42271","UZB","Uzbekistan","surkhandarya","qiziriq",85018
"42272","UZB","Uzbekistan","karakalpakstan","qongirot",85019
"42273","UZB","Uzbekistan","andijon","qorgontepa",85020
"42274","UZB","Uzbekistan","khorezm","qoshkopir",85021
"42275","UZB","Uzbekistan","samarkand","qoshrabot",85022
"42276","UZB","Uzbekistan","bukhoro","qorakol",85023
"42277","UZB","Uzbekistan","karakalpakstan","qoraozak",85024
"42278","UZB","Uzbekistan","bukhoro","qorovulbozor",85025
"42279","UZB","Uzbekistan","surkhandarya","qumqorgon",85026
"42280","UZB","Uzbekistan","ferghana","quva",85027
"42281","UZB","Uzbekistan","tashkent","quyichirchiq",85028
"42282","UZB","Uzbekistan","ferghana","rishton",85029
"42283","UZB","Uzbekistan","bukhoro","romitan",85030
"42284","UZB","Uzbekistan","samarkand","samarqand",85031
"42285","UZB","Uzbekistan","surkhandarya","sariosiyo",85032
"42286","UZB","Uzbekistan","sirdaryo","sayxunobod",85033
"42287","UZB","Uzbekistan","kashkadarya","shahrisabz",85034
"42288","UZB","Uzbekistan","andijon","shahrixon",85035
"42289","UZB","Uzbekistan","sirdaryo","sharofrashidov",85036
"42290","UZB","Uzbekistan","surkhandarya","sherobod",85037
"42291","UZB","Uzbekistan","surkhandarya","shorchi",85038
"42292","UZB","Uzbekistan","bukhoro","shofirkon",85039
"42293","UZB","Uzbekistan","khorezm","shovot",85040
"42294","UZB","Uzbekistan","karakalpakstan","shumanay",85041
"42295","UZB","Uzbekistan","sirdaryo","sirdaryo",85042
"42296","UZB","Uzbekistan","tashkentcity","tashkentcity",85043
"42297","UZB","Uzbekistan","karakalpakstan","taxtakopir",85044
"42298","UZB","Uzbekistan","surkhandarya","termiz",85045
"42299","UZB","Uzbekistan","namangan","toraqorgon",85046
"42300","UZB","Uzbekistan","karakalpakstan","tortkol",85047
"42301","UZB","Uzbekistan","navoi","tomdi",85048
"42302","UZB","Uzbekistan","tashkent","toshkent",85049
"42303","UZB","Uzbekistan","ferghana","toshloq",85050
"42304","UZB","Uzbekistan","samarkand","toyloq",85051
"42305","UZB","Uzbekistan","ferghana","uchkoprik",85052
"42306","UZB","Uzbekistan","namangan","uchqorgon",85053
"42307","UZB","Uzbekistan","navoi","uchquduq",85054
"42308","UZB","Uzbekistan","andijon","ulugnor",85055
"42309","UZB","Uzbekistan","khorezm","urganch",85056
"42310","UZB","Uzbekistan","samarkand","urgut",85057
"42311","UZB","Uzbekistan","kashkadarya","usmonyusupov",85058
"42312","UZB","Uzbekistan","namangan","uychi",85059
"42313","UZB","Uzbekistan","surkhandarya","uzun",85060
"42314","UZB","Uzbekistan","bukhoro","vobkent",85061
"42315","UZB","Uzbekistan","navoi","xatirchi",85062
"42316","UZB","Uzbekistan","khorezm","xiva",85063
"42317","UZB","Uzbekistan","andijon","xojaobod",85064
"42318","UZB","Uzbekistan","karakalpakstan","xojayli",85065
"42319","UZB","Uzbekistan","khorezm","xonqa",85066
"42320","UZB","Uzbekistan","sirdaryo","xovos",85067
"42321","UZB","Uzbekistan","namangan","yagiqorgon",85068
"42322","UZB","Uzbekistan","kashkadarya","yakkabog",85069
"42323","UZB","Uzbekistan","khorezm","yangiariq",85070
"42324","UZB","Uzbekistan","khorezm","yangibozor",85071
"42325","UZB","Uzbekistan","jizzakh","yangiobod",85072
"42326","UZB","Uzbekistan","tashkent","yangiyol",85073
"42327","UZB","Uzbekistan","ferghana","yozyovon",85074
"42328","UZB","Uzbekistan","tashkent","yuqorichirchiq",85075
"42329","UZB","Uzbekistan","jizzakh","zafarobod",85076
"42330","UZB","Uzbekistan","tashkent","zangiota",85077
"42331","UZB","Uzbekistan","jizzakh","zarbdor",85078
"42332","UZB","Uzbekistan","jizzakh","zomin",85079
"42333","SRB","Serbia","prizrenskiupravniokrug","gora",85080
"42334","SRB","Serbia","prizrenskiupravniokrug","prizren",85081
"42335","SRB","Serbia","kosovskiupravniokrug","atrpce",85082
"42336","SRB","Serbia","kosovskiupravniokrug","kaianik",85083
"42337","SRB","Serbia","piinjskiupravniokrug","preaevo",85084
"42338","SRB","Serbia","kosovskopomoravskiupravniokrug","vitina",85085
"42339","SRB","Serbia","kosovskiupravniokrug","uroaevac",85086
"42340","SRB","Serbia","kosovskiupravniokrug","atimlje",85087
"42341","SRB","Serbia","prizrenskiupravniokrug","suvareka",85088
"42342","SRB","Serbia","prizrenskiupravniokrug","orahovac",85089
"42343","SRB","Serbia","peakiupravniokrug","eakovica",85090
"42344","SRB","Serbia","peakiupravniokrug","deiani",85091
"42345","SRB","Serbia","piinjskiupravniokrug","trgoviate",85092
"42346","SRB","Serbia","kosovskopomoravskiupravniokrug","gnjilane",85093
"42347","SRB","Serbia","kosovskiupravniokrug","lipljan",85094
"42348","SRB","Serbia","kosovskiupravniokrug","kosovopolje",85095
"42349","SRB","Serbia","peakiupravniokrug","klina",85096
"42350","SRB","Serbia","kosovskopomoravskiupravniokrug","novobrdo",85097
"42351","SRB","Serbia","kosovskiupravniokrug","glogovac",85098
"42352","SRB","Serbia","piinjskiupravniokrug","bujanovac",85099
"42353","SRB","Serbia","piinjskiupravniokrug","vranjskabanja",85100
"42354","SRB","Serbia","piinjskiupravniokrug","bosilegrad",85101
"42355","SRB","Serbia","peakiupravniokrug","pea",85102
"42356","SRB","Serbia","kosovskopomoravskiupravniokrug","kosovskakamenica",85103
"42357","SRB","Serbia","kosovskiupravniokrug","obilia",85104
"42358","SRB","Serbia","kosovskomitrovaikiupravniokrug","srbica",85105
"42359","SRB","Serbia","peakiupravniokrug","istok",85106
"42360","SRB","Serbia","kosovskiupravniokrug","priatina",85107
"42361","SRB","Serbia","piinjskiupravniokrug","vranje",85108
"42362","SRB","Serbia","piinjskiupravniokrug","vladiiinhan",85109
"42363","SRB","Serbia","jablaniikiupravniokrug","leskovac",85110
"42364","SRB","Serbia","kosovskomitrovaikiupravniokrug","vuiitrn",85111
"42365","SRB","Serbia","piinjskiupravniokrug","vladiiinhan",85112
"42366","SRB","Serbia","piinjskiupravniokrug","surdulica",85113
"42367","SRB","Serbia","kosovskomitrovaikiupravniokrug","zubinpotok",85114
"42368","SRB","Serbia","kosovskomitrovaikiupravniokrug","zveian",85115
"42369","SRB","Serbia","jablaniikiupravniokrug","medveea",85116
"42370","SRB","Serbia","kosovskomitrovaikiupravniokrug","kosovskamitrovica",85117
"42371","SRB","Serbia","jablaniikiupravniokrug","lebane",85118
"42372","SRB","Serbia","jablaniikiupravniokrug","crnatrava",85119
"42373","SRB","Serbia","raakiupravniokrug","tutin",85120
"42374","SRB","Serbia","kosovskiupravniokrug","podujevo",85121
"42375","SRB","Serbia","jablaniikiupravniokrug","bojnik",85122
"42376","SRB","Serbia","jablaniikiupravniokrug","vlasotince",85123
"42377","SRB","Serbia","raakiupravniokrug","novipazar",85124
"42378","SRB","Serbia","kosovskomitrovaikiupravniokrug","leposavia",85125
"42379","SRB","Serbia","topliikiupravniokrug","kuraumlija",85126
