ADM1_CODE,ADM1_NAME,ADM0_CODE,ADM0_NAME,GAUL_CODE,ISO
34227,Giresun,227,Turkey,34227,TUR
35227,G??m??shane,227,Turkey,35227,TUR
36227,Hakkari,227,Turkey,36227,TUR
37227,Hatay,227,Turkey,37227,TUR
38227,I?ƒd??r,227,Turkey,38227,TUR
39227,Isparta,227,Turkey,39227,TUR
40227,Istanbul,227,Turkey,40227,TUR
41227,Izmir,227,Turkey,41227,TUR
42227,K. Maras,227,Turkey,42227,TUR
43227,Karab??k,227,Turkey,43227,TUR
44227,Karaman,227,Turkey,44227,TUR
45227,Kars,227,Turkey,45227,TUR
46227,Kastamonu,227,Turkey,46227,TUR
47227,Kayseri,227,Turkey,47227,TUR
48227,Kilis,227,Turkey,48227,TUR
49227,Kinkkale,227,Turkey,49227,TUR
50227,Kirklareli,227,Turkey,50227,TUR
51227,Kirsehir,227,Turkey,51227,TUR
52227,Kocaeli,227,Turkey,52227,TUR
53227,Konya,227,Turkey,53227,TUR
54227,K??tahya,227,Turkey,54227,TUR
55227,Malatya,227,Turkey,55227,TUR
56227,Manisa,227,Turkey,56227,TUR
57227,Mardin,227,Turkey,57227,TUR
58227,Mersin,227,Turkey,58227,TUR
59227,Mugla,227,Turkey,59227,TUR
60227,Mus,227,Turkey,60227,TUR
61227,Nevsehir,227,Turkey,61227,TUR
62227,Nigde,227,Turkey,62227,TUR
63227,Ordu,227,Turkey,63227,TUR
64227,Osmaniye,227,Turkey,64227,TUR
65227,Rize,227,Turkey,65227,TUR
66227,Sakarya,227,Turkey,66227,TUR
67227,Samsun,227,Turkey,67227,TUR
68227,Sanliurfa,227,Turkey,68227,TUR
69227,Siirt,227,Turkey,69227,TUR
70227,Sinop,227,Turkey,70227,TUR
71227,Sirnak,227,Turkey,71227,TUR
72227,Sivas,227,Turkey,72227,TUR
73227,Tekirdag,227,Turkey,73227,TUR
74227,Tokat,227,Turkey,74227,TUR
75227,Trabzon,227,Turkey,75227,TUR
76227,Tunceli,227,Turkey,76227,TUR
77227,Usak,227,Turkey,77227,TUR
78227,Van,227,Turkey,78227,TUR
79227,Yalova,227,Turkey,79227,TUR
80227,Yozgat,227,Turkey,80227,TUR
81227,Zinguldak,227,Turkey,81227,TUR
1228,Funafuti,228,Tuvalu,1228,TUV
2228,Nanumanga,228,Tuvalu,2228,TUV
3228,Nanumea,228,Tuvalu,3228,TUV
4228,Niulakita,228,Tuvalu,4228,TUV
5228,Niutao,228,Tuvalu,5228,TUV
6228,Nui,228,Tuvalu,6228,TUV
7228,Nukufetau,228,Tuvalu,7228,TUV
8228,Nukulaelae,228,Tuvalu,8228,TUV
9228,Vaitupu,228,Tuvalu,9228,TUV
1229,Fujian,229,Taiwan,1229,TWN
2229,Kaohsiung,229,Taiwan,2229,TWN
3229,New Taipei,229,Taiwan,3229,TWN
4229,Taichung,229,Taiwan,4229,TWN
5229,Tainan,229,Taiwan,5229,TWN
6229,Taipei,229,Taiwan,6229,TWN
7229,Taiwan,229,Taiwan,7229,TWN
1230,Arusha,230,Tanzania,1230,TZA
2230,Dar es Salaam,230,Tanzania,2230,TZA
3230,Dodoma,230,Tanzania,3230,TZA
4230,Geita,230,Tanzania,4230,TZA
5230,Iringa,230,Tanzania,5230,TZA
6230,Kagera,230,Tanzania,6230,TZA
7230,Katavi,230,Tanzania,7230,TZA
8230,Kigoma,230,Tanzania,8230,TZA
9230,Kilimanjaro,230,Tanzania,9230,TZA
10230,Lindi,230,Tanzania,10230,TZA
11230,Manyara,230,Tanzania,11230,TZA
12230,Mara,230,Tanzania,12230,TZA
13230,Mbeya,230,Tanzania,13230,TZA
14230,Morogoro,230,Tanzania,14230,TZA
15230,Mtwara,230,Tanzania,15230,TZA
16230,Mwanza,230,Tanzania,16230,TZA
17230,Njombe,230,Tanzania,17230,TZA
18230,Pemba North,230,Tanzania,18230,TZA
19230,Pemba South,230,Tanzania,19230,TZA
20230,Pwani,230,Tanzania,20230,TZA
21230,Rukwa,230,Tanzania,21230,TZA
22230,Ruvuma,230,Tanzania,22230,TZA
23230,Shinyanga,230,Tanzania,23230,TZA
24230,Simiyu,230,Tanzania,24230,TZA
25230,Singida,230,Tanzania,25230,TZA
26230,Tabora,230,Tanzania,26230,TZA
27230,Tanga,230,Tanzania,27230,TZA
28230,Zanzibar North,230,Tanzania,28230,TZA
29230,Zanzibar South and Central,230,Tanzania,29230,TZA
30230,Zanzibar West,230,Tanzania,30230,TZA
1231,Adjumani,231,Uganda,1231,UGA
2231,Apac,231,Uganda,2231,UGA
3231,Arua,231,Uganda,3231,UGA
4231,Bugiri,231,Uganda,4231,UGA
5231,Bundibugyo,231,Uganda,5231,UGA
6231,Bushenyi,231,Uganda,6231,UGA
7231,Busia,231,Uganda,7231,UGA
8231,Gulu,231,Uganda,8231,UGA
9231,Hoima,231,Uganda,9231,UGA
10231,Iganga,231,Uganda,10231,UGA
11231,Jinja,231,Uganda,11231,UGA
12231,Kabale,231,Uganda,12231,UGA
13231,Kabarole,231,Uganda,13231,UGA
14231,Kaberamaido,231,Uganda,14231,UGA
15231,Kalangala,231,Uganda,15231,UGA
16231,Kampala,231,Uganda,16231,UGA
17231,Kamuli,231,Uganda,17231,UGA
18231,Kamwenge,231,Uganda,18231,UGA
19231,Kanungu,231,Uganda,19231,UGA
20231,Kapchorwa,231,Uganda,20231,UGA
21231,Kasese,231,Uganda,21231,UGA
22231,Katakwi,231,Uganda,22231,UGA
23231,Kayunga,231,Uganda,23231,UGA
24231,Kibale,231,Uganda,24231,UGA
25231,Kiboga,231,Uganda,25231,UGA
26231,Kisoro,231,Uganda,26231,UGA
27231,Kitgum,231,Uganda,27231,UGA
28231,Kotido,231,Uganda,28231,UGA
29231,Kumi,231,Uganda,29231,UGA
30231,Kyenjojo,231,Uganda,30231,UGA
31231,Lake Albert,231,Uganda,31231,UGA
32231,Lake Victoria,231,Uganda,32231,UGA
33231,Lira,231,Uganda,33231,UGA
34231,Luwero,231,Uganda,34231,UGA
35231,Masaka,231,Uganda,35231,UGA
36231,Masindi,231,Uganda,36231,UGA
37231,Mayuge,231,Uganda,37231,UGA
38231,Mbale,231,Uganda,38231,UGA
39231,Mbarara,231,Uganda,39231,UGA
40231,Moroto,231,Uganda,40231,UGA
41231,Moyo,231,Uganda,41231,UGA
42231,Mpigi,231,Uganda,42231,UGA
43231,Mubende,231,Uganda,43231,UGA
44231,Mukono,231,Uganda,44231,UGA
45231,Nakapiripirit,231,Uganda,45231,UGA
46231,Nakasongola,231,Uganda,46231,UGA
47231,Nebbi,231,Uganda,47231,UGA
48231,Ntungamo,231,Uganda,48231,UGA
49231,Pader,231,Uganda,49231,UGA
50231,Pallisa,231,Uganda,50231,UGA
51231,Rakai,231,Uganda,51231,UGA
52231,Rukungiri,231,Uganda,52231,UGA
53231,Sembabule,231,Uganda,53231,UGA
54231,Sironko,231,Uganda,54231,UGA
55231,Soroti,231,Uganda,55231,UGA
56231,Tororo,231,Uganda,56231,UGA
57231,Wakiso,231,Uganda,57231,UGA
58231,Yumbe,231,Uganda,58231,UGA
1232,Cherkasy,232,Ukraine,1232,UKR
2232,Chernihiv,232,Ukraine,2232,UKR
3232,Chernivtsi,232,Ukraine,3232,UKR
4232,Crimea,232,Ukraine,4232,UKR
5232,Dnipropetrovs'k,232,Ukraine,5232,UKR
6232,Donets'k,232,Ukraine,6232,UKR
7232,Ivano-Frankivs'k,232,Ukraine,7232,UKR
8232,Kharkiv,232,Ukraine,8232,UKR
9232,Kherson,232,Ukraine,9232,UKR
10232,Khmel'nyts'kyy,232,Ukraine,10232,UKR
12232,Kiev,232,Ukraine,12232,UKR
11232,Kiev City,232,Ukraine,11232,UKR
13232,Kirovohrad,232,Ukraine,13232,UKR
14232,L'viv,232,Ukraine,14232,UKR
15232,Luhans'k,232,Ukraine,15232,UKR
16232,Mykolayiv,232,Ukraine,16232,UKR
17232,Odessa,232,Ukraine,17232,UKR
18232,Poltava,232,Ukraine,18232,UKR
19232,Rivne,232,Ukraine,19232,UKR
20232,Sevastopol',232,Ukraine,20232,UKR
21232,Sumy,232,Ukraine,21232,UKR
22232,Ternopil',232,Ukraine,22232,UKR
23232,Transcarpathia,232,Ukraine,23232,UKR
24232,Vinnytsya,232,Ukraine,24232,UKR
25232,Volyn,232,Ukraine,25232,UKR
26232,Zaporizhzhya,232,Ukraine,26232,UKR
27232,Zhytomyr,232,Ukraine,27232,UKR
1233,Baker,233,United States Minor Outlying Islands,1233,UMI
2233,Howland,233,United States Minor Outlying Islands,2233,UMI
3233,Jarvis island,233,United States Minor Outlying Islands,3233,UMI
4233,Johnston,233,United States Minor Outlying Islands,4233,UMI
5233,Kingman Reef,233,United States Minor Outlying Islands,5233,UMI
6233,Midway,233,United States Minor Outlying Islands,6233,UMI
7233,Navassa,233,United States Minor Outlying Islands,7233,UMI
8233,Palmyra,233,United States Minor Outlying Islands,8233,UMI
9233,Wake,233,United States Minor Outlying Islands,9233,UMI
1234,Artigas,234,Uruguay,1234,URY
2234,Canelones,234,Uruguay,2234,URY
3234,Cerro Largo,234,Uruguay,3234,URY
4234,Colonia,234,Uruguay,4234,URY
5234,Durazno,234,Uruguay,5234,URY
6234,Flores,234,Uruguay,6234,URY
7234,Florida,234,Uruguay,7234,URY
8234,Lavalleja,234,Uruguay,8234,URY
9234,Maldonado,234,Uruguay,9234,URY
10234,Montevideo,234,Uruguay,10234,URY
11234,Paysand??,234,Uruguay,11234,URY
12234,R?¡o Negro,234,Uruguay,12234,URY
13234,Rivera,234,Uruguay,13234,URY
14234,Rocha,234,Uruguay,14234,URY
15234,Salto,234,Uruguay,15234,URY
16234,San Jos??,234,Uruguay,16234,URY
17234,Soriano,234,Uruguay,17234,URY
18234,Tacuaremb??,234,Uruguay,18234,URY
19234,Treinta y Tres,234,Uruguay,19234,URY
1235,Alabama,235,United States,1235,USA
2235,Alaska,235,United States,2235,USA
3235,Arizona,235,United States,3235,USA
4235,Arkansas,235,United States,4235,USA
5235,California,235,United States,5235,USA
6235,Colorado,235,United States,6235,USA
7235,Connecticut,235,United States,7235,USA
8235,Delaware,235,United States,8235,USA
9235,District of Columbia,235,United States,9235,USA
10235,Florida,235,United States,10235,USA
11235,Georgia,235,United States,11235,USA
12235,Hawaii,235,United States,12235,USA
13235,Idaho,235,United States,13235,USA
14235,Illinois,235,United States,14235,USA
15235,Indiana,235,United States,15235,USA
16235,Iowa,235,United States,16235,USA
17235,Kansas,235,United States,17235,USA
18235,Kentucky,235,United States,18235,USA
19235,Louisiana,235,United States,19235,USA
20235,Maine,235,United States,20235,USA
21235,Maryland,235,United States,21235,USA
22235,Massachusetts,235,United States,22235,USA
23235,Michigan,235,United States,23235,USA
24235,Minnesota,235,United States,24235,USA
25235,Mississippi,235,United States,25235,USA
26235,Missouri,235,United States,26235,USA
27235,Montana,235,United States,27235,USA
28235,Nebraska,235,United States,28235,USA
29235,Nevada,235,United States,29235,USA
30235,New Hampshire,235,United States,30235,USA
31235,New Jersey,235,United States,31235,USA
32235,New Mexico,235,United States,32235,USA
33235,New York,235,United States,33235,USA
34235,North Carolina,235,United States,34235,USA
35235,North Dakota,235,United States,35235,USA
36235,Ohio,235,United States,36235,USA
37235,Oklahoma,235,United States,37235,USA
38235,Oregon,235,United States,38235,USA
39235,Pennsylvania,235,United States,39235,USA
40235,Rhode Island,235,United States,40235,USA
41235,South Carolina,235,United States,41235,USA
42235,South Dakota,235,United States,42235,USA
43235,Tennessee,235,United States,43235,USA
44235,Texas,235,United States,44235,USA
45235,Utah,235,United States,45235,USA
46235,Vermont,235,United States,46235,USA
47235,Virginia,235,United States,47235,USA
48235,Washington,235,United States,48235,USA
49235,West Virginia,235,United States,49235,USA
50235,Wisconsin,235,United States,50235,USA
51235,Wyoming,235,United States,51235,USA
1236,Andijon,236,Uzbekistan,1236,UZB
2236,Bukhoro,236,Uzbekistan,2236,UZB
3236,Ferghana,236,Uzbekistan,3236,UZB
4236,Jizzakh,236,Uzbekistan,4236,UZB
5236,Karakalpakstan,236,Uzbekistan,5236,UZB
6236,Kashkadarya,236,Uzbekistan,6236,UZB
7236,Khorezm,236,Uzbekistan,7236,UZB
8236,Namangan,236,Uzbekistan,8236,UZB
9236,Navoi,236,Uzbekistan,9236,UZB
10236,Samarkand,236,Uzbekistan,10236,UZB
11236,Sirdaryo,236,Uzbekistan,11236,UZB
12236,Surkhandarya,236,Uzbekistan,12236,UZB
14236,Tashkent,236,Uzbekistan,14236,UZB
13236,Tashkent City,236,Uzbekistan,13236,UZB
1238,Charlotte,238,Saint Vincent and the Grenadines,1238,VCT
2238,Grenadines,238,Saint Vincent and the Grenadines,2238,VCT
3238,Saint Andrew,238,Saint Vincent and the Grenadines,3238,VCT
4238,Saint David,238,Saint Vincent and the Grenadines,4238,VCT
5238,Saint George,238,Saint Vincent and the Grenadines,5238,VCT
6238,Saint Patrick,238,Saint Vincent and the Grenadines,6238,VCT
1239,Amazonas,239,Venezuela,1239,VEN
2239,Anzo?ítegui,239,Venezuela,2239,VEN
3239,Apure,239,Venezuela,3239,VEN
4239,Aragua,239,Venezuela,4239,VEN
5239,Barinas,239,Venezuela,5239,VEN
6239,Bol?¡var,239,Venezuela,6239,VEN
7239,Carabobo,239,Venezuela,7239,VEN
8239,Cojedes,239,Venezuela,8239,VEN
9239,Delta Amacuro,239,Venezuela,9239,VEN
10239,Dependencias Federales,239,Venezuela,10239,VEN
11239,Distrito Capital,239,Venezuela,11239,VEN
12239,Falc??n,239,Venezuela,12239,VEN
13239,Gu?írico,239,Venezuela,13239,VEN
14239,Lara,239,Venezuela,14239,VEN
15239,M??rida,239,Venezuela,15239,VEN
16239,Miranda,239,Venezuela,16239,VEN
17239,Monagas,239,Venezuela,17239,VEN
18239,Nueva Esparta,239,Venezuela,18239,VEN
19239,Portuguesa,239,Venezuela,19239,VEN
20239,Sucre,239,Venezuela,20239,VEN
21239,T?íchira,239,Venezuela,21239,VEN
22239,Trujillo,239,Venezuela,22239,VEN
23239,Vargas,239,Venezuela,23239,VEN
24239,Yaracuy,239,Venezuela,24239,VEN
25239,Zulia,239,Venezuela,25239,VEN
1240,Anegada,240,British Virgin Islands,1240,VGB
2240,Jost Van Dyke,240,British Virgin Islands,2240,VGB
3240,Other Islands,240,British Virgin Islands,3240,VGB
4240,Tortola,240,British Virgin Islands,4240,VGB
5240,Virgin Gorda,240,British Virgin Islands,5240,VGB
1241,Saint Croix,241,"Virgin Islands, U.S.",1241,VIR
2241,Saint John,241,"Virgin Islands, U.S.",2241,VIR
3241,Saint Thomas,241,"Virgin Islands, U.S.",3241,VIR
1242,An Giang,242,Vietnam,1242,VNM
2242,Bß?íc Li?¬u,242,Vietnam,2242,VNM
3242,Bß?»c Giang,242,Vietnam,3242,VNM
4242,Bß?»c Kß?ín,242,Vietnam,4242,VNM
5242,Bß?»c Ninh,242,Vietnam,5242,VNM
6242,Bß??n Tre,242,Vietnam,6242,VNM
7242,B?á Rß?ïa - V??ng T?áu,242,Vietnam,7242,VNM
8242,B?¼nh ?Éß?ïnh,242,Vietnam,8242,VNM
9242,B?¼nh D???íng,242,Vietnam,9242,VNM
10242,B?¼nh Ph??ß?¢c,242,Vietnam,10242,VNM
11242,B?¼nh Thuß?¡n,242,Vietnam,11242,VNM
12242,Cß?ºn Th?í,242,Vietnam,12242,VNM
13242,C?á Mau,242,Vietnam,13242,VNM
14242,Cao Bß??ng,242,Vietnam,14242,VNM
15242,?Éß?»k Lß?»k,242,Vietnam,15242,VNM
16242,?Éß?»k N??ng,242,Vietnam,16242,VNM
17242,?Éß?ông Nai,242,Vietnam,17242,VNM
18242,?Éß?ông Th?íp,242,Vietnam,18242,VNM
19242,?É?á Nß??ng,242,Vietnam,19242,VNM
20242,?Éiß?çn Bi?¬n,242,Vietnam,20242,VNM
21242,Gia Lai,242,Vietnam,21242,VNM
22242,Hß?úi D???íng,242,Vietnam,22242,VNM
23242,Hß?úi Ph??ng,242,Vietnam,23242,VNM
24242,Hß?¡u Giang,242,Vietnam,24242,VNM
25242,Hß?ô Ch?¡ Minh,242,Vietnam,25242,VNM
26242,H?á Giang,242,Vietnam,26242,VNM
27242,H?á Nß?Öi,242,Vietnam,27242,VNM
28242,H?á Nam,242,Vietnam,28242,VNM
29242,H?á T??nh,242,Vietnam,29242,VNM
30242,Ho?á B?¼nh,242,Vietnam,30242,VNM
31242,H??ng Y?¬n,242,Vietnam,31242,VNM
32242,Kh?ính H??a,242,Vietnam,32242,VNM
33242,Ki?¬n Giang,242,Vietnam,33242,VNM
34242,Kon Tum,242,Vietnam,34242,VNM
35242,Lß?íng S?ín,242,Vietnam,35242,VNM
36242,Lai Ch?óu,242,Vietnam,36242,VNM
37242,L?óm ?Éß?ông,242,Vietnam,37242,VNM
38242,L?áo Cai,242,Vietnam,38242,VNM
39242,Long An,242,Vietnam,39242,VNM
40242,Nam ?Éß?ïnh,242,Vietnam,40242,VNM
41242,Nghß?ç An,242,Vietnam,41242,VNM
42242,Ninh B?¼nh,242,Vietnam,42242,VNM
43242,Ninh Thuß?¡n,242,Vietnam,43242,VNM
44242,Ph?? Thß?ì,242,Vietnam,44242,VNM
45242,Ph?? Y?¬n,242,Vietnam,45242,VNM
46242,Quß?úng B?¼nh,242,Vietnam,46242,VNM
47242,Quß?úng Nam,242,Vietnam,47242,VNM
48242,Quß?úng Ng?úi,242,Vietnam,48242,VNM
49242,Quß?úng Ninh,242,Vietnam,49242,VNM
50242,Quß?úng Trß?ï,242,Vietnam,50242,VNM
51242,S??c Tr?âng,242,Vietnam,51242,VNM
52242,S?ín La,242,Vietnam,52242,VNM
53242,T?óy Ninh,242,Vietnam,53242,VNM
54242,Thß?½a Thi?¬n Huß??,242,Vietnam,54242,VNM
55242,Th?íi B?¼nh,242,Vietnam,55242,VNM
56242,Th?íi Nguy?¬n,242,Vietnam,56242,VNM
57242,Thanh H??a,242,Vietnam,57242,VNM
58242,Tiß?ün Giang,242,Vietnam,58242,VNM
59242,Tr?á Vinh,242,Vietnam,59242,VNM
60242,Tuy?¬n Quang,242,Vietnam,60242,VNM
61242,V??nh Long,242,Vietnam,61242,VNM
62242,V??nh Ph??c,242,Vietnam,62242,VNM
63242,Y?¬n B?íi,242,Vietnam,63242,VNM
1243,Malampa,243,Vanuatu,1243,VUT
2243,Penama,243,Vanuatu,2243,VUT
3243,Sanma,243,Vanuatu,3243,VUT
4243,Shefa,243,Vanuatu,4243,VUT
5243,Tafea,243,Vanuatu,5243,VUT
6243,Torba,243,Vanuatu,6243,VUT
1244,Alo,244,Wallis and Futuna,1244,WLF
2244,Singave,244,Wallis and Futuna,2244,WLF
3244,Uv??a,244,Wallis and Futuna,3244,WLF
1245,A'ana,245,Samoa,1245,WSM
2245,Aiga-i-le-Tai,245,Samoa,2245,WSM
3245,Atua,245,Samoa,3245,WSM
4245,Fa'asaleleaga,245,Samoa,4245,WSM
5245,Gaga'emauga,245,Samoa,5245,WSM
6245,Gagaifomauga,245,Samoa,6245,WSM
7245,Palauli,245,Samoa,7245,WSM
8245,Satupa'itea,245,Samoa,8245,WSM
9245,Tuamasaga,245,Samoa,9245,WSM
10245,Va'a-o-Fonoti,245,Samoa,10245,WSM
11245,Vaisigano,245,Samoa,11245,WSM
1246,Akrotiri,246,Akrotiri and Dhekelia,1246,#N/A
2246,Dhekelia,246,Akrotiri and Dhekelia,2246,#N/A
1249,?Éakovica,249,Kosovo,1249,XKO
2249,Gnjilane,249,Kosovo,2249,XKO
3249,Kosovska Mitrovica,249,Kosovo,3249,XKO
4249,Pe?çki,249,Kosovo,4249,XKO
5249,Pristina,249,Kosovo,5249,XKO
6249,Prizren,249,Kosovo,6249,XKO
7249,Uro?íevac,249,Kosovo,7249,XKO
1250,Gazima?ƒusa,250,Northern Cyprus,1250,#N/A
2250,Girne,250,Northern Cyprus,2250,#N/A
3250,G??zelyurt,250,Northern Cyprus,3250,#N/A
4250,Iskele,250,Northern Cyprus,4250,#N/A
5250,Nicosia,250,Northern Cyprus,5250,#N/A
1253,`Adan,253,Yemen,1253,YEM
2253,Abyan,253,Yemen,2253,YEM
3253,Al Bayda',253,Yemen,3253,YEM
4253,Al Dali',253,Yemen,4253,YEM
5253,Al Hudaydah,253,Yemen,5253,YEM
6253,Al Jawf,253,Yemen,6253,YEM
7253,Al Mahrah,253,Yemen,7253,YEM
8253,Al Mahwit,253,Yemen,8253,YEM
9253,Amanat Al Asimah,253,Yemen,9253,YEM
10253,Amran,253,Yemen,10253,YEM
11253,Dhamar,253,Yemen,11253,YEM
12253,Hadramawt,253,Yemen,12253,YEM
13253,Hajjah,253,Yemen,13253,YEM
14253,Ibb,253,Yemen,14253,YEM
15253,Lahij,253,Yemen,15253,YEM
16253,Ma'rib,253,Yemen,16253,YEM
17253,Raymah,253,Yemen,17253,YEM
18253,Sa`dah,253,Yemen,18253,YEM
19253,San`a',253,Yemen,19253,YEM
20253,Shabwah,253,Yemen,20253,YEM
21253,Ta`izz,253,Yemen,21253,YEM
1254,Eastern Cape,254,South Africa,1254,ZAF
2254,Free State,254,South Africa,2254,ZAF
3254,Gauteng,254,South Africa,3254,ZAF
4254,KwaZulu-Natal,254,South Africa,4254,ZAF
5254,Limpopo,254,South Africa,5254,ZAF
6254,Mpumalanga,254,South Africa,6254,ZAF
7254,North West,254,South Africa,7254,ZAF
8254,Northern Cape,254,South Africa,8254,ZAF
9254,Western Cape,254,South Africa,9254,ZAF
1255,Central,255,Zambia,1255,ZMB
2255,Copperbelt,255,Zambia,2255,ZMB
3255,Eastern,255,Zambia,3255,ZMB
4255,Luapula,255,Zambia,4255,ZMB
5255,Lusaka,255,Zambia,5255,ZMB
6255,Muchinga,255,Zambia,6255,ZMB
7255,North-Western,255,Zambia,7255,ZMB
8255,Northern,255,Zambia,8255,ZMB
9255,Southern,255,Zambia,9255,ZMB
10255,Western,255,Zambia,10255,ZMB
1256,Bulawayo,256,Zimbabwe,1256,ZWE
2256,Harare,256,Zimbabwe,2256,ZWE
3256,Manicaland,256,Zimbabwe,3256,ZWE
4256,Mashonaland Central,256,Zimbabwe,4256,ZWE
5256,Mashonaland East,256,Zimbabwe,5256,ZWE
6256,Mashonaland West,256,Zimbabwe,6256,ZWE
7256,Masvingo,256,Zimbabwe,7256,ZWE
8256,Matabeleland North,256,Zimbabwe,8256,ZWE
9256,Matabeleland South,256,Zimbabwe,9256,ZWE
10256,Midlands,256,Zimbabwe,10256,ZWE
1001,Aruba,1,Aruba,1001,ABW
1004,Anguilla,4,Anguilla,1004,AIA
1012,Antarctica,12,Antarctica,1012,ATA
1028,Saint-Barth??lemy,28,Saint-Barth??lemy,1028,#N/A
1037,Bouvet Island,37,Bouvet Island,1037,BVT
1041,Cocos Islands,41,Cocos Islands,1041,#N/A
1049,Cook Islands,49,Cook Islands,1049,COK
1055,Cura?ºao,55,Cura?ºao,1055,#N/A
1056,Christmas Island,56,Christmas Island,1056,CXR
1075,Falkland Islands,75,Falkland Islands,1075,#N/A
1084,Gibraltar,84,Gibraltar,1084,GIB
1098,Heard Island and McDonald Islands,98,Heard Island and McDonald Islands,1098,#N/A
1106,British Indian Ocean Territory,106,British Indian Ocean Territory,1106,IOT
1121,Kiribati,121,Kiribati,1121,KIR
1137,Saint-Martin,137,Saint-Martin,1137,#N/A
1139,Monaco,139,Monaco,1139,MCO
1142,Maldives,142,Maldives,1142,MDV
1144,Marshall Islands,144,Marshall Islands,1144,MHL
1163,Norfolk Island,163,Norfolk Island,1163,NFK
1166,Niue,166,Niue,1166,NIU
1175,Pitcairn Islands,175,Pitcairn Islands,1175,#N/A
1196,South Georgia and the South Sandwich Islands,196,South Georgia and the South Sandwich Islands,1196,SGS
1213,Sint Maarten,213,Sint Maarten,1213,#N/A
1237,Vatican City,237,Vatican City,1237,#N/A
1247,Caspian Sea,247,Caspian Sea,1247,#N/A
1248,Clipperton Island,248,Clipperton Island,1248,#N/A
1251,Paracel Islands,251,Paracel Islands,1251,#N/A
1252,Spratly Islands,252,Spratly Islands,1252,#N/A
34103,Kalimantan Utara,103,Indonesia,34103,IDN
15103,Kalimantan Timur,103,Indonesia,15103,IDN
