,V1,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shapefile,who_coverage,GAUL_CODE,Note
227,227,debub,dbarwa,ERI,Eritrea,2016,DTP3,success,NA,NA,dbarwa,dbarwa,68.32295262,15850,
228,228,debub,dekemhare,ERI,Eritrea,2016,DTP3,success,NA,NA,dekemhare,dekemhare,75.88654342,15851,
229,229,debub,emnihaili,ERI,Eritrea,2016,DTP3,success,NA,NA,emnihaili,emnihaili,72.57766469,15852,
230,230,debub,maiaini,ERI,Eritrea,2016,DTP3,success,NA,NA,maiaini,maiaini,43.70043261,15853,
231,231,debub,mendefera,ERI,Eritrea,2016,DTP3,success,NA,NA,mendefera,mendefera,124.2013461,15855,
232,232,debub,senafe,ERI,Eritrea,2016,DTP3,success,NA,NA,senafe,senafe,56.80521343,15857,
233,233,gashbarka,barentu,ERI,Eritrea,2016,DTP3,success,NA,NA,barentu,barentu,119.8108048,15864,
234,234,gashbarka,forto,ERI,Eritrea,2016,DTP3,success,NA,NA,forto,forto,71.36882711,15866,
235,235,gashbarka,logoanseba,ERI,Eritrea,2016,DTP3,success,NA,NA,logoanseba,logoanseba,80.8956908,15870,
236,236,gashbarka,mensura,ERI,Eritrea,2016,DTP3,success,NA,NA,mensura,mensura,94.23937104,15871,
237,237,gashbarka,mogolo,ERI,Eritrea,2016,DTP3,success,NA,NA,mogolo,mogolo,126.3486542,15872,
238,238,gashbarka,tesseney,ERI,Eritrea,2016,DTP3,success,NA,NA,tesseney,tesseney,107.8163438,15876,
239,239,maekel,berik,ERI,Eritrea,2016,DTP3,success,NA,NA,berik,berik,79.29351657,15877,
240,240,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,anseba,anseba,aditekelezan,aditekeliezan,65.80539955,15835,
241,241,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,debub,debub,adiquala,adikuala,91.91282392,15848,
242,242,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,debub,debub,maymine,maimne,91.12259039,15854,
243,243,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,debub,debub,segheneyti,segeneiti,55.46365709,15856,
244,244,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,debub,debub,tserona,tsorona,47.25046087,15858,
245,245,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,dighe,dge,123.0765153,15865,
246,246,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,gogne,gonei,117.3336275,15867,
247,247,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,haykota,haikota,88.0725037,15868,
248,248,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,lalaygash,laelaygash,109.7477273,15869,
249,249,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,molki,molqi,116.3147986,15873,
250,250,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,gashbarka,gashbarka,shambuko,shambqo,95.10763618,15875,
251,251,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,maekel,maekel,ghalanefhi,galanefhi,69.46671475,15878,
252,252,NA,NA,ERI,Eritrea,2016,NA,manually match,maekel,sea,sea,southernasmara,62.5740738,15882,manual add
253,253,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,maekel,maekel,serejeka,serejeqa,68.69177364,15881,
254,254,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,adobha,adobhe,47.67109018,15884,
255,255,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,afabet,afabet,69.85861502,15885,
256,256,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,archipelagos,dahlak,dahlak,44.68697254,15846,
257,257,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,foro,foro,50.62818392,15886,
258,258,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,ghelaelo,gelalo,60.17067414,15887,
259,259,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,ghindae,gindae,86.68230345,15888,
260,260,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,massawa,massawa,74.91023445,15889,
261,261,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,nakfa,nakfa,122.8683361,15890,
262,262,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,northernredsea,semenawikeihbahri,shieb,sheb,36.00037099,15892,
263,263,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,southernredsea,debubawikeihbahri,areta,araeta,71.845421,15859,
264,264,NA,NA,ERI,Eritrea,2016,NA,fuzzy success,southernredsea,debubawikeihbahri,assab,assab,33.56997182,15860,
265,265,gashbarka,agordat,ERI,Eritrea,2016,DTP3,in WHO but not shpfile,NA,NA,agordat,NA,104.5718992,NA,
266,266,gashbarka,geluj,ERI,Eritrea,2016,DTP3,in WHO but not shpfile,NA,NA,geluj,NA,95.56220088,NA,
267,267,maekel,nea,ERI,Eritrea,2016,DTP3,manually match,NA,maekel,nea,northernasmara,56.30874215,15879,manual add
268,268,maekel,nwa,ERI,Eritrea,2016,DTP3,manually match,NA,NA,nwa,northernmerab,51.98449456,15880,manual add
269,269,maekel,swa,ERI,Eritrea,2016,DTP3,manually match,NA,NA,swa,southernmerab,109.3078931,15883,manual add
270,270,northernredsea,karora,ERI,Eritrea,2016,DTP3,in WHO but not shpfile,NA,NA,karora,NA,36.62478622,NA,
271,271,southernredsea,ddenkalia,ERI,Eritrea,2016,DTP3,in WHO but not shpfile,NA,NA,ddenkalia,NA,108.8385989,NA,
272,272,southernredsea,mdenkel,ERI,Eritrea,2016,DTP3,in WHO but not shpfile,NA,NA,mdenkel,NA,109.521697,NA,
273,273,debubawikeihbahri,centralsrs,ERI,Eritrea,NA,NA,in shpfile but not WHO,NA,Debubawi Keih Bahri,NA,centralsrs,NA,15861,
274,274,debubawikeihbahri,southernsrs,ERI,Eritrea,NA,NA,in shpfile but not WHO,NA,Debubawi Keih Bahri,NA,southernsrs,NA,15862,
275,275,gashbarka,akurdet,ERI,Eritrea,NA,NA,in shpfile but not WHO,NA,Gash Barka,NA,akurdet,NA,15863,
276,276,gashbarka,omhajer,ERI,Eritrea,NA,NA,in shpfile but not WHO,NA,Gash Barka,NA,omhajer,NA,15874,
277,277,maekel,northernasmara,ERI,Eritrea,NA,NA,manually match,NA,Maekel,NA,northernasmara,NA,15879,match
278,278,maekel,northernmerab,ERI,Eritrea,NA,NA,manually match,NA,Maekel,NA,northernmerab,NA,15880,match
279,279,maekel,southernasmara,ERI,Eritrea,NA,NA,manually match,NA,Maekel,NA,southernasmara,NA,15882,match
280,280,maekel,southernmerab,ERI,Eritrea,NA,NA,manually match,NA,Maekel,NA,southernmerab,NA,15883,match
281,281,semenawikeihbahri,quarura,ERI,Eritrea,NA,NA,in shpfile but not WHO,NA,Semenawi Keih Bahri,NA,quarura,NA,15891,
282,282,boke,boffa,GIN,Guinea,2016,DTP3,success,NA,NA,boffa,boffa,104.6083098,40708,
283,283,boke,boke,GIN,Guinea,2016,DTP3,success,NA,NA,boke,boke,95.08081781,40709,
284,284,boke,gaoual,GIN,Guinea,2016,DTP3,success,NA,NA,gaoual,gaoual,91.69079078,40710,
285,285,boke,koundara,GIN,Guinea,2016,DTP3,success,NA,NA,koundara,koundara,82.41603369,40711,
286,286,conakry,dixinn,GIN,Guinea,2016,DTP3,success,NA,NA,dixinn,dixinn,115.1644343,40712,
287,287,conakry,kaloum,GIN,Guinea,2016,DTP3,success,NA,NA,kaloum,kaloum,98.86840234,40713,
288,288,conakry,matam,GIN,Guinea,2016,DTP3,success,NA,NA,matam,matam,91.19304045,40714,
289,289,conakry,matoto,GIN,Guinea,2016,DTP3,success,NA,NA,matoto,matoto,117.3594924,40715,
290,290,conakry,ratoma,GIN,Guinea,2016,DTP3,success,NA,NA,ratoma,ratoma,76.14015841,40716,
291,291,faranah,dabola,GIN,Guinea,2016,DTP3,success,NA,NA,dabola,dabola,98.20903698,40717,
292,292,faranah,dinguiraye,GIN,Guinea,2016,DTP3,success,NA,NA,dinguiraye,dinguiraye,87.91416707,40718,
293,293,faranah,faranah,GIN,Guinea,2016,DTP3,success,NA,NA,faranah,faranah,71.94998978,40719,
294,294,faranah,kissidougou,GIN,Guinea,2016,DTP3,success,NA,NA,kissidougou,kissidougou,103.4217609,40720,
295,295,kankan,kankan,GIN,Guinea,2016,DTP3,success,NA,NA,kankan,kankan,101.9261531,40721,
296,296,kankan,kerouane,GIN,Guinea,2016,DTP3,success,NA,NA,kerouane,kerouane,93.01101613,40722,
297,297,kankan,kouroussa,GIN,Guinea,2016,DTP3,success,NA,NA,kouroussa,kouroussa,88.08584424,40723,
298,298,kankan,mandiana,GIN,Guinea,2016,DTP3,success,NA,NA,mandiana,mandiana,96.65758994,40724,
299,299,kankan,siguiri,GIN,Guinea,2016,DTP3,success,NA,NA,siguiri,siguiri,75.7862566,40725,
300,300,kindia,coyah,GIN,Guinea,2016,DTP3,success,NA,NA,coyah,coyah,92.27882178,40726,
301,301,kindia,dubreka,GIN,Guinea,2016,DTP3,success,NA,NA,dubreka,dubreka,56.91971769,40727,
302,302,kindia,forecariah,GIN,Guinea,2016,DTP3,success,NA,NA,forecariah,forecariah,85.71442237,40728,
303,303,kindia,kindia,GIN,Guinea,2016,DTP3,success,NA,NA,kindia,kindia,100.3866935,40730,
304,304,labe,koubia,GIN,Guinea,2016,DTP3,success,NA,NA,koubia,koubia,106.2785017,40732,
305,305,labe,labe,GIN,Guinea,2016,DTP3,success,NA,NA,labe,labe,82.44685024,40733,
306,306,labe,lelouma,GIN,Guinea,2016,DTP3,success,NA,NA,lelouma,lelouma,106.0621224,40734,
307,307,labe,mali,GIN,Guinea,2016,DTP3,success,NA,NA,mali,mali,89.78185236,40735,
308,308,labe,tougue,GIN,Guinea,2016,DTP3,success,NA,NA,tougue,tougue,100.0120257,40736,
309,309,mamou,dalaba,GIN,Guinea,2016,DTP3,success,NA,NA,dalaba,dalaba,127.1015158,40737,
310,310,mamou,mamou,GIN,Guinea,2016,DTP3,success,NA,NA,mamou,mamou,105.7404031,40738,
311,311,mamou,pita,GIN,Guinea,2016,DTP3,success,NA,NA,pita,pita,149.3978013,40739,
312,312,nzerekore,beyla,GIN,Guinea,2016,DTP3,success,NA,NA,beyla,beyla,77.07583452,40740,
313,313,nzerekore,gueckedou,GIN,Guinea,2016,DTP3,success,NA,NA,gueckedou,gueckedou,105.8968313,40741,
314,314,nzerekore,lola,GIN,Guinea,2016,DTP3,success,NA,NA,lola,lola,106.0675882,40742,
315,315,nzerekore,macenta,GIN,Guinea,2016,DTP3,success,NA,NA,macenta,macenta,137.8408172,40743,
316,316,nzerekore,nzerekore,GIN,Guinea,2016,DTP3,success,NA,NA,nzerekore,nzerekore,99.87509571,40744,
317,317,nzerekore,yomou,GIN,Guinea,2016,DTP3,success,NA,NA,yomou,yomou,103.9918541,40745,
318,318,NA,NA,GIN,Guinea,2016,NA,fuzzy success,boke,kindia,fria,fria,89.98345803,40729,
319,319,NA,NA,GIN,Guinea,2016,NA,fuzzy success,kindia,kindia,telimele,telemele,86.58052495,40731,
320,320,alaotramangoro,ambatondrazaka,MDG,Madagascar,2016,DTP3,success,NA,NA,ambatondrazaka,ambatondrazaka,92.86744959,154509,
321,321,alaotramangoro,amparafaravola,MDG,Madagascar,2016,DTP3,success,NA,NA,amparafaravola,amparafaravola,100.1476173,154510,
322,322,alaotramangoro,andilamena,MDG,Madagascar,2016,DTP3,success,NA,NA,andilamena,andilamena,95.0093748,154511,
323,323,alaotramangoro,anosibeanala,MDG,Madagascar,2016,DTP3,success,NA,NA,anosibeanala,anosibeanala,85.19926226,154512,
324,324,alaotramangoro,moramanga,MDG,Madagascar,2016,DTP3,success,NA,NA,moramanga,moramanga,97.92419241,154513,
325,325,amoronimania,ambatofinandrahana,MDG,Madagascar,2016,DTP3,success,NA,NA,ambatofinandrahana,ambatofinandrahana,105.2589165,154514,
326,326,amoronimania,ambositra,MDG,Madagascar,2016,DTP3,success,NA,NA,ambositra,ambositra,91.09707051,154515,
327,327,amoronimania,fandriana,MDG,Madagascar,2016,DTP3,success,NA,NA,fandriana,fandriana,82.44264974,154516,
328,328,amoronimania,manandriana,MDG,Madagascar,2016,DTP3,success,NA,NA,manandriana,manandriana,89.0328017,154517,
329,329,analamanga,ambohidratrimo,MDG,Madagascar,2016,DTP3,success,NA,NA,ambohidratrimo,ambohidratrimo,96.48396843,154518,
330,330,analamanga,andramasina,MDG,Madagascar,2016,DTP3,success,NA,NA,andramasina,andramasina,81.48519709,154519,
331,331,analamanga,anjozorobe,MDG,Madagascar,2016,DTP3,success,NA,NA,anjozorobe,anjozorobe,105.0045956,154520,
332,332,analamanga,ankazobe,MDG,Madagascar,2016,DTP3,success,NA,NA,ankazobe,ankazobe,94.10996705,154521,
333,333,analamanga,antananarivoatsimondrano,MDG,Madagascar,2016,DTP3,success,NA,NA,antananarivoatsimondrano,antananarivoatsimondrano,102.868193,154522,
334,334,analamanga,antananarivoavaradrano,MDG,Madagascar,2016,DTP3,success,NA,NA,antananarivoavaradrano,antananarivoavaradrano,99.45164909,154523,
335,335,analamanga,manjakandriana,MDG,Madagascar,2016,DTP3,success,NA,NA,manjakandriana,manjakandriana,84.90261571,154524,
336,336,analanjirofo,mananaraavaratra,MDG,Madagascar,2016,DTP3,success,NA,NA,mananaraavaratra,mananaraavaratra,96.78353425,154526,
337,337,analanjirofo,maroantsetra,MDG,Madagascar,2016,DTP3,success,NA,NA,maroantsetra,maroantsetra,92.01257481,154527,
338,338,analanjirofo,soanieranaivongo,MDG,Madagascar,2016,DTP3,success,NA,NA,soanieranaivongo,soanieranaivongo,92.30649667,154529,
339,339,analanjirofo,vavatenina,MDG,Madagascar,2016,DTP3,success,NA,NA,vavatenina,vavatenina,73.50362776,154530,
340,340,androy,ambovombeandroy,MDG,Madagascar,2016,DTP3,success,NA,NA,ambovombeandroy,ambovombeandroy,82.31605991,154531,
341,341,androy,bekily,MDG,Madagascar,2016,DTP3,success,NA,NA,bekily,bekily,85.40471147,154532,
342,342,androy,beloha,MDG,Madagascar,2016,DTP3,success,NA,NA,beloha,beloha,112.1852202,154533,
343,343,androy,tsihombe,MDG,Madagascar,2016,DTP3,success,NA,NA,tsihombe,tsihombe,97.77034213,154534,
344,344,anosy,amboasaryatsimo,MDG,Madagascar,2016,DTP3,success,NA,NA,amboasaryatsimo,amboasaryatsimo,117.1257844,154535,
345,345,anosy,betroka,MDG,Madagascar,2016,DTP3,success,NA,NA,betroka,betroka,90.49663697,154536,
346,346,anosy,taolagnaro,MDG,Madagascar,2016,DTP3,success,NA,NA,taolagnaro,taolagnaro,87.04868979,154537,
347,347,atsinanana,mahanoro,MDG,Madagascar,2016,DTP3,success,NA,NA,mahanoro,mahanoro,102.8501946,154554,
348,348,atsinanana,marolambo,MDG,Madagascar,2016,DTP3,success,NA,NA,marolambo,marolambo,99.67929078,154555,
349,349,atsinanana,toamasinai,MDG,Madagascar,2016,DTP3,success,NA,NA,toamasinai,toamasinai,88.89105847,154556,
350,350,atsinanana,toamasinaii,MDG,Madagascar,2016,DTP3,success,NA,NA,toamasinaii,toamasinaii,77.72175885,154557,
351,351,atsinanana,vatomandry,MDG,Madagascar,2016,DTP3,success,NA,NA,vatomandry,vatomandry,95.69855024,154558,
352,352,betsiboka,kandreho,MDG,Madagascar,2016,DTP3,success,NA,NA,kandreho,kandreho,117.5046513,154559,
353,353,betsiboka,maevatanana,MDG,Madagascar,2016,DTP3,success,NA,NA,maevatanana,maevatanana,96.5903062,154560,
354,354,betsiboka,tsaratanana,MDG,Madagascar,2016,DTP3,success,NA,NA,tsaratanana,tsaratanana,82.16565296,154561,
355,355,boeny,mahajangai,MDG,Madagascar,2016,DTP3,success,NA,NA,mahajangai,mahajangai,88.87422662,154563,
356,356,boeny,mahajangaii,MDG,Madagascar,2016,DTP3,success,NA,NA,mahajangaii,mahajangaii,96.22184727,154564,
357,357,boeny,marovoay,MDG,Madagascar,2016,DTP3,success,NA,NA,marovoay,marovoay,97.28708755,154565,
358,358,boeny,mitsinjo,MDG,Madagascar,2016,DTP3,success,NA,NA,mitsinjo,mitsinjo,98.52907296,154566,
359,359,boeny,soalala,MDG,Madagascar,2016,DTP3,success,NA,NA,soalala,soalala,99.08203885,154567,
360,360,bongolava,tsiroanomandidy,MDG,Madagascar,2016,DTP3,success,NA,NA,tsiroanomandidy,tsiroanomandidy,101.0175252,154569,
361,361,diana,ambanja,MDG,Madagascar,2016,DTP3,success,NA,NA,ambanja,ambanja,96.86994026,154570,
362,362,diana,ambilobe,MDG,Madagascar,2016,DTP3,success,NA,NA,ambilobe,ambilobe,89.43839511,154571,
363,363,diana,antsirananai,MDG,Madagascar,2016,DTP3,success,NA,NA,antsirananai,antsirananai,89.43859025,154572,
364,364,diana,antsirananaii,MDG,Madagascar,2016,DTP3,success,NA,NA,antsirananaii,antsirananaii,99.34388943,154573,
365,365,diana,nosybe,MDG,Madagascar,2016,DTP3,success,NA,NA,nosybe,nosybe,98.41080465,154574,
366,366,hautematsiatra,ambalavao,MDG,Madagascar,2016,DTP3,success,NA,NA,ambalavao,ambalavao,122.5974318,154575,
367,367,hautematsiatra,ambohimahasoa,MDG,Madagascar,2016,DTP3,success,NA,NA,ambohimahasoa,ambohimahasoa,117.8095967,154576,
368,368,hautematsiatra,fianarantsoai,MDG,Madagascar,2016,DTP3,success,NA,NA,fianarantsoai,fianarantsoai,85.0152487,154577,
369,369,hautematsiatra,ikalamavony,MDG,Madagascar,2016,DTP3,success,NA,NA,ikalamavony,ikalamavony,105.3586892,154578,
370,370,hautematsiatra,lalangina,MDG,Madagascar,2016,DTP3,success,NA,NA,lalangina,lalangina,101.3250453,123866,
371,371,ihorombe,iakora,MDG,Madagascar,2016,DTP3,success,NA,NA,iakora,iakora,86.0316562,154579,
372,372,ihorombe,ihosy,MDG,Madagascar,2016,DTP3,success,NA,NA,ihosy,ihosy,101.2568861,154580,
373,373,ihorombe,ivohibe,MDG,Madagascar,2016,DTP3,success,NA,NA,ivohibe,ivohibe,91.52187663,154581,
374,374,itasy,arivonimamo,MDG,Madagascar,2016,DTP3,success,NA,NA,arivonimamo,arivonimamo,89.61600255,154582,
375,375,itasy,miarinarivo,MDG,Madagascar,2016,DTP3,success,NA,NA,miarinarivo,miarinarivo,86.38362696,154583,
376,376,itasy,soavinandriana,MDG,Madagascar,2016,DTP3,success,NA,NA,soavinandriana,soavinandriana,106.6635524,154584,
377,377,melaky,ambatomainty,MDG,Madagascar,2016,DTP3,success,NA,NA,ambatomainty,ambatomainty,102.4179644,154585,
378,378,melaky,antsalova,MDG,Madagascar,2016,DTP3,success,NA,NA,antsalova,antsalova,45.66030015,154586,
379,379,melaky,besalampy,MDG,Madagascar,2016,DTP3,success,NA,NA,besalampy,besalampy,83.55427979,154587,
380,380,melaky,maintirano,MDG,Madagascar,2016,DTP3,success,NA,NA,maintirano,maintirano,81.1253643,154588,
381,381,melaky,morafenobe,MDG,Madagascar,2016,DTP3,success,NA,NA,morafenobe,morafenobe,119.8276304,154589,
382,382,menabe,mahabo,MDG,Madagascar,2016,DTP3,success,NA,NA,mahabo,mahabo,89.15834927,154591,
383,383,menabe,manja,MDG,Madagascar,2016,DTP3,success,NA,NA,manja,manja,99.89695878,154592,
384,384,menabe,miandrivazo,MDG,Madagascar,2016,DTP3,success,NA,NA,miandrivazo,miandrivazo,92.42317223,154593,
385,385,menabe,morondava,MDG,Madagascar,2016,DTP3,success,NA,NA,morondava,morondava,98.46206779,154594,
386,386,sava,andapa,MDG,Madagascar,2016,DTP3,success,NA,NA,andapa,andapa,84.96026202,154595,
387,387,sava,antalaha,MDG,Madagascar,2016,DTP3,success,NA,NA,antalaha,antalaha,85.40242168,154596,
388,388,sava,sambava,MDG,Madagascar,2016,DTP3,success,NA,NA,sambava,sambava,82.81537948,154597,
389,389,sofia,analalava,MDG,Madagascar,2016,DTP3,success,NA,NA,analalava,analalava,88.54649743,154599,
390,390,sofia,antsohihy,MDG,Madagascar,2016,DTP3,success,NA,NA,antsohihy,antsohihy,98.49182036,154600,
391,391,sofia,bealanana,MDG,Madagascar,2016,DTP3,success,NA,NA,bealanana,bealanana,101.9966852,154601,
392,392,sofia,mampikony,MDG,Madagascar,2016,DTP3,success,NA,NA,mampikony,mampikony,99.282088,154603,
393,393,sofia,mandritsara,MDG,Madagascar,2016,DTP3,success,NA,NA,mandritsara,mandritsara,103.7101021,154604,
394,394,vakinankaratra,ambatolampy,MDG,Madagascar,2016,DTP3,success,NA,NA,ambatolampy,ambatolampy,94.09995918,154606,
395,395,vakinankaratra,antanifotsy,MDG,Madagascar,2016,DTP3,success,NA,NA,antanifotsy,antanifotsy,97.36508884,154607,
396,396,vakinankaratra,antsirabei,MDG,Madagascar,2016,DTP3,success,NA,NA,antsirabei,antsirabei,84.34939806,154608,
397,397,vakinankaratra,antsirabeii,MDG,Madagascar,2016,DTP3,success,NA,NA,antsirabeii,antsirabeii,91.67503198,154609,
398,398,vakinankaratra,betafo,MDG,Madagascar,2016,DTP3,success,NA,NA,betafo,betafo,94.18864213,123868,
399,399,vakinankaratra,faratsiho,MDG,Madagascar,2016,DTP3,success,NA,NA,faratsiho,faratsiho,83.26936176,154610,
400,400,vakinankaratra,mandoto,MDG,Madagascar,2016,DTP3,success,NA,NA,mandoto,mandoto,105.4298842,123869,
401,401,vatovavyfitovinany,ifanadiana,MDG,Madagascar,2016,DTP3,success,NA,NA,ifanadiana,ifanadiana,118.3620551,154611,
402,402,vatovavyfitovinany,ikongo,MDG,Madagascar,2016,DTP3,success,NA,NA,ikongo,ikongo,97.99496098,154612,
403,403,vatovavyfitovinany,manakaraatsimo,MDG,Madagascar,2016,DTP3,success,NA,NA,manakaraatsimo,manakaraatsimo,103.064824,154613,
404,404,vatovavyfitovinany,mananjary,MDG,Madagascar,2016,DTP3,success,NA,NA,mananjary,mananjary,101.7195298,154614,
405,405,vatovavyfitovinany,nosyvarika,MDG,Madagascar,2016,DTP3,success,NA,NA,nosyvarika,nosyvarika,111.6388815,154615,
406,406,vatovavyfitovinany,vohipeno,MDG,Madagascar,2016,DTP3,success,NA,NA,vohipeno,vohipeno,103.281768,154616,
407,407,NA,NA,MDG,Madagascar,2016,NA,fuzzy need fix,sudouest,atsimoandrefana,toliaryi,toliaryi,80.94280061,154545,
408,408,NA,NA,MDG,Madagascar,2016,NA,fuzzy need fix,sudouest,atsimoandrefana,toliaryii,toliaryii,84.03964786,154546,
409,409,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,atsinanana,atsinanana,antanambaomanampotsy,antanambaomanampontsy,113.4840788,154552,
410,410,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,boeny,boeny,ambatoboina,ambatoboeni,86.07009022,154562,
411,411,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudest,atsimoatsinanana,befotaka,befotaka,92.45749866,154547,
412,412,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudest,atsimoatsinanana,farafangana,farafangana,98.81481209,154548,
413,413,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudest,atsimoatsinanana,midongyatsimo,midongyatsimo,76.65459293,154549,
414,414,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudest,atsimoatsinanana,vangaindrano,vangaindrano,77.03730609,154550,
415,415,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudest,atsimoatsinanana,vondrozo,vondrozo,83.01401897,154551,
416,416,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudouest,atsimoandrefana,benenitra,benenitra,91.78686878,154540,
417,417,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudouest,atsimoandrefana,beroroha,beroroha,122.198195,154541,
418,418,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudouest,atsimoandrefana,betiokyatsimo,betiokyatsimo,85.85949788,154542,
419,419,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudouest,atsimoandrefana,morombe,morombe,106.4071497,154543,
420,420,NA,NA,MDG,Madagascar,2016,NA,fuzzy success,sudouest,atsimoandrefana,sakaraha,sakaraha,86.40919535,154544,
421,421,analamanga,antananarivorenivohitra,MDG,Madagascar,2016,DTP3,manually match,NA,NA,antananarivorenivohitra,antananarivoi,73.43857099,NA,manual add
422,422,analanjirofo,fenoarivoatsinanana,MDG,Madagascar,2016,DTP3,manually match,NA,NA,fenoarivoatsinanana,feneriveest,93.60933741,NA,manual add
423,423,analanjirofo,nosyborahasaintemarie,MDG,Madagascar,2016,DTP3,in WHO but not shpfile,NA,NA,nosyborahasaintemarie,NA,88.46059854,NA,
424,424,atsinanana,vohibinanybrickaville,MDG,Madagascar,2016,DTP3,manually match,NA,NA,vohibinanybrickaville,vohibato,91.87676306,NA,manual add
425,425,bongolava,fenoarivoafovoany,MDG,Madagascar,2016,DTP3,manually match,NA,NA,fenoarivoafovoany,fenoarivobe,97.8580314,NA,manual add
426,426,hautematsiatra,fianarantsoaii,MDG,Madagascar,2016,DTP3,in WHO but not shpfile,NA,NA,fianarantsoaii,NA,107.8977347,NA,
427,427,menabe,belotsiribihina,MDG,Madagascar,2016,DTP3,manually match,NA,NA,belotsiribihina,belosurtsiribihina,102.5497808,NA,manual add
428,428,sava,vohimarinavohemar,MDG,Madagascar,2016,DTP3,manually match,NA,NA,vohimarinavohemar,vohemar,98.86303365,NA,manual add
429,429,sofia,befandrianaavaratra,MDG,Madagascar,2016,DTP3,manually match,NA,NA,befandrianaavaratra,befandriananord,95.2838645,NA,manual add
430,430,sofia,borizinyportberger,MDG,Madagascar,2016,DTP3,manually match,NA,NA,borizinyportberger,portbergeborizinyvaovao,89.28752468,NA,manual add
431,431,sudouest,ampanihy,MDG,Madagascar,2016,DTP3,manually match,NA,NA,ampanihy,ampanihyouest,80.49405586,NA,manual add
432,432,sudouest,ankazoaboatsimo,MDG,Madagascar,2016,DTP3,manually match,NA,NA,ankazoaboatsimo,ankazoabo,64.56353019,NA,manual add
433,433,analamanga,antananarivoi,MDG,Madagascar,NA,NA,manually match,NA,Analamanga,NA,antananarivoi,NA,123870,match
434,434,analamanga,antananarivoii,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analamanga,NA,antananarivoii,NA,123871,
435,435,analamanga,antananarivoiii,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analamanga,NA,antananarivoiii,NA,123872,
436,436,analamanga,antananarivoiv,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analamanga,NA,antananarivoiv,NA,123873,
437,437,analamanga,antananarivov,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analamanga,NA,antananarivov,NA,123874,
438,438,analamanga,antananarivovi,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analamanga,NA,antananarivovi,NA,123875,
439,439,analanjirofo,feneriveest,MDG,Madagascar,NA,NA,manually match,NA,Analanjirofo,NA,feneriveest,NA,154525,match
440,440,analanjirofo,saintemarie,MDG,Madagascar,NA,NA,in shpfile but not WHO,NA,Analanjirofo,NA,saintemarie,NA,154528,
