"","NAME","NAME.who","NAME.shpfile","iso3","iso3.x","iso3.y","who_coverage","who_coverage.x","who_coverage.y","merge_status","merge_status.x","merge_status.y","GAUL_CODE","GAUL_CODE.x","GAUL_CODE.y"
"881","andabet","andabet",NA,"ETH",NA,NA,99.92901933,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"882","andracha","andracha",NA,"ETH",NA,NA,76.14434689,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"883","anfilloo","anfilloo",NA,"ETH",NA,NA,98.18440208,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"884","angacha","angacha",NA,"ETH",NA,NA,98.2934264,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"885","angolelatera","angolelatera",NA,"ETH",NA,NA,77.2474852,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"886","ankeshaguagusa","ankeshaguagusa",NA,"ETH",NA,NA,83.94124065,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"887","annelemo","annelemo",NA,"ETH",NA,NA,105.6020483,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"888","antsokyagemza","antsokyagemza",NA,"ETH",NA,NA,102.3455403,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"889","arbegona","arbegona",NA,"ETH",NA,NA,102.29162,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"890","argobaliyu","argobaliyu",NA,"ETH",NA,NA,70.35289174,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"891","aroressa","aroressa",NA,"ETH",NA,NA,100.763301,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"892","arsinageletown","arsinageletown",NA,"ETH",NA,NA,51.08464905,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"893","arsinegellerural","arsinegellerural",NA,"ETH",NA,NA,110.3769291,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"894","asagirt","asagirt",NA,"ETH",NA,NA,55.96361061,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"895","asellatown","asellatown",NA,"ETH",NA,NA,77.62744482,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"896","asgedetsimbla","asgedetsimbla",NA,"ETH",NA,NA,101.5154252,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"897","asosa","asosa",NA,"ETH",NA,NA,77.30008753,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"898","asosatown","asosatown",NA,"ETH",NA,NA,170.3062493,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"899","atsibiwenberta","atsibiwenberta",NA,"ETH",NA,NA,74.68363262,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"900","awadaytown","awadaytown",NA,"ETH",NA,NA,293.7686591,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"901","awbare","awbare",NA,"ETH",NA,NA,92.98253194,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"902","awora","awora",NA,"ETH",NA,NA,71.97023148,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"903","axumtown","axumtown",NA,"ETH",NA,NA,86.89998464,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"904","ayder","ayder",NA,"ETH",NA,NA,143.6016078,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"905","aysha","aysha",NA,"ETH",NA,NA,89.8187553,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"906","babila","babila",NA,"ETH",NA,NA,110.6564639,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"907","babiletown","babiletown",NA,"ETH",NA,NA,138.4879407,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"908","babogambel","babogambel",NA,"ETH",NA,NA,98.88997586,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"909","bacho","bacho",NA,"ETH",NA,NA,96.07722931,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"910","bachoduplicate","bachoduplicate",NA,"ETH",NA,NA,55.32331845,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"911","badano","badano",NA,"ETH",NA,NA,109.1262847,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"912","badesatown","badesatown",NA,"ETH",NA,NA,87.13033612,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"913","bahirdartown","bahirdartown",NA,"ETH",NA,NA,108.9510745,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"914","banjashekudad","banjashekudad",NA,"ETH",NA,NA,79.04567154,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"915","basketo","basketo",NA,"ETH",NA,NA,86.29690133,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"916","basonawerana","basonawerana",NA,"ETH",NA,NA,84.08914763,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"917","batizuria","batizuria",NA,"ETH",NA,NA,113.0394066,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"918","batu","batu",NA,"ETH",NA,NA,88.56304985,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"919","bedelezuria","bedelezuria",NA,"ETH",NA,NA,87.54632841,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"920","beghi","beghi",NA,"ETH",NA,NA,94.28954608,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"921","bekojitown","bekojitown",NA,"ETH",NA,NA,89.55125428,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"922","bele","bele",NA,"ETH",NA,NA,116.8879104,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"923","belojegenfoy","belojegenfoy",NA,"ETH",NA,NA,97.0149452,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"924","bensatown","bensatown",NA,"ETH",NA,NA,86.00469277,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"925","berano","berano",NA,"ETH",NA,NA,94.27547316,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"926","berek","berek",NA,"ETH",NA,NA,87.84215596,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"927","berhale","berhale",NA,"ETH",NA,NA,83.97600946,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"928","birbirsakojowa","birbirsakojowa",NA,"ETH",NA,NA,68.85347492,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"929","birqod","birqod",NA,"ETH",NA,NA,57.8574895,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"930","bita","bita",NA,"ETH",NA,NA,96.53245995,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"931","biyoawale","biyoawale",NA,"ETH",NA,NA,91.72891652,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"932","bodjichokorsa","bodjichokorsa",NA,"ETH",NA,NA,88.78782147,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"933","bodjidirmaji","bodjidirmaji",NA,"ETH",NA,NA,75.05369718,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"934","bokh","bokh",NA,"ETH",NA,NA,31.96688499,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"935","bolossabonibe","bolossabonibe",NA,"ETH",NA,NA,103.3670842,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"936","bolossosore","bolossosore",NA,"ETH",NA,NA,94.32704131,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"937","bonayaboshe","bonayaboshe",NA,"ETH",NA,NA,88.00249951,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"938","bonga","bonga",NA,"ETH",NA,NA,14.0839272,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"939","boracha","boracha",NA,"ETH",NA,NA,85.95348044,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"940","borena","borena",NA,"ETH",NA,NA,88.16791082,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"941","borricha","borricha",NA,"ETH",NA,NA,89.75218355,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"942","botertolay","botertolay",NA,"ETH",NA,NA,102.4487166,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"943","bulehoratown","bulehoratown",NA,"ETH",NA,NA,71.64324694,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"944","bulehoraworeda","bulehoraworeda",NA,"ETH",NA,NA,98.661388,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"945","bulle","bulle",NA,"ETH",NA,NA,96.94185362,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"946","bullen","bullen",NA,"ETH",NA,NA,96.01629879,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"947","burietown","burietown",NA,"ETH",NA,NA,121.8346113,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"948","buriezuria","buriezuria",NA,"ETH",NA,NA,84.17137526,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"949","burji","burji",NA,"ETH",NA,NA,118.5358863,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"950","burqadhintu","burqadhintu",NA,"ETH",NA,NA,109.6070911,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"951","butajira","butajira",NA,"ETH",NA,NA,98.66273417,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"952","celkari","celkari",NA,"ETH",NA,NA,477.729807,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"953","chagnitown","chagnitown",NA,"ETH",NA,NA,88.50258704,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"954","chalia","chalia",NA,"ETH",NA,NA,117.7004906,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"955","charati","charati",NA,"ETH",NA,NA,74.96770022,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"956","chawaka","chawaka",NA,"ETH",NA,NA,122.846268,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"957","chenaksan","chenaksan",NA,"ETH",NA,NA,68.85358184,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"958","chirie","chirie",NA,"ETH",NA,NA,99.36377028,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"959","chirorural","chirorural",NA,"ETH",NA,NA,78.7064416,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"960","chobi","chobi",NA,"ETH",NA,NA,96.29754814,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"961","chorabotor","chorabotor",NA,"ETH",NA,NA,107.5058232,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"962","dader","dader",NA,"ETH",NA,NA,108.0409153,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"963","dagahabur","dagahabur",NA,"ETH",NA,NA,106.8129302,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"964","dagahmadow","dagahmadow",NA,"ETH",NA,NA,34.31388836,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"965","dalifage","dalifage",NA,"ETH",NA,NA,74.9193733,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"966","dallesadi","dallesadi",NA,"ETH",NA,NA,95.50927511,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"967","dallewabara","dallewabara",NA,"ETH",NA,NA,80.00227687,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"968","dalole","dalole",NA,"ETH",NA,NA,88.65822505,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"969","dama","dama",NA,"ETH",NA,NA,112.1486427,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"970","dambidollo","dambidollo",NA,"ETH",NA,NA,63.29118105,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"971","damotpulussa","damotpulussa",NA,"ETH",NA,NA,98.89991866,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"972","damotwoyde","damotwoyde",NA,"ETH",NA,NA,98.68603417,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"973","danan","danan",NA,"ETH",NA,NA,194.9274309,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"974","dandi","dandi",NA,"ETH",NA,NA,81.29262206,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"975","danglatown","danglatown",NA,"ETH",NA,NA,65.50071974,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"976","danglazuria","danglazuria",NA,"ETH",NA,NA,55.47319886,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"977","dangur","dangur",NA,"ETH",NA,NA,115.9242729,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"978","darolabu","darolabu",NA,"ETH",NA,NA,92.69374243,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"979","daror","daror",NA,"ETH",NA,NA,64.25586705,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"980","dasenech","dasenech",NA,"ETH",NA,NA,91.3634014,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"981","dawachefa","dawachefa",NA,"ETH",NA,NA,109.2569054,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"982","daweserara","daweserara",NA,"ETH",NA,NA,90.9702514,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"983","debarktown","debarktown",NA,"ETH",NA,NA,102.8056596,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"984","debarkzuria","debarkzuria",NA,"ETH",NA,NA,92.05309584,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"985","debaytilatgin","debaytilatgin",NA,"ETH",NA,NA,93.50484724,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"986","debrebirhantown","debrebirhantown",NA,"ETH",NA,NA,53.66477402,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"987","debremarkostown","debremarkostown",NA,"ETH",NA,NA,65.19354675,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"988","deguatembien","deguatembien",NA,"ETH",NA,NA,86.76537053,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"989","delomenna","delomenna",NA,"ETH",NA,NA,104.2878733,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"990","dembagoffa","dembagoffa",NA,"ETH",NA,NA,117.8404965,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"991","demboya","demboya",NA,"ETH",NA,NA,97.88966161,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"992","derashe","derashe",NA,"ETH",NA,NA,100.6433422,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"993","dessietown","dessietown",NA,"ETH",NA,NA,81.67640758,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"994","deweharewa","deweharewa",NA,"ETH",NA,NA,135.3732585,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"995","dhaas","dhaas",NA,"ETH",NA,NA,127.9954057,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"996","dhekasuftu","dhekasuftu",NA,"ETH",NA,NA,70.12164065,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"997","dhuhun","dhuhun",NA,"ETH",NA,NA,98.81190873,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"998","dibate","dibate",NA,"ETH",NA,NA,100.603527,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"999","didessa","didessa",NA,"ETH",NA,NA,77.94055038,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1000","digaduplicated","digaduplicated",NA,"ETH",NA,NA,84.98493344,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1001","digelunatijo","digelunatijo",NA,"ETH",NA,NA,97.25098873,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1002","dillatown","dillatown",NA,"ETH",NA,NA,44.59131734,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1003","dillazuria","dillazuria",NA,"ETH",NA,NA,90.66768906,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1004","dimma","dimma",NA,"ETH",NA,NA,116.851442,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1005","direenchini","direenchini",NA,"ETH",NA,NA,79.06237234,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1006","direteyara","direteyara",NA,"ETH",NA,NA,116.7031808,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1007","dobowayn","dobowayn",NA,"ETH",NA,NA,97.27529129,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1008","dodolarural","dodolarural",NA,"ETH",NA,NA,77.26927813,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1009","doloado","doloado",NA,"ETH",NA,NA,67.65500516,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1010","doolobay","doolobay",NA,"ETH",NA,NA,77.97143497,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1011","doyogena","doyogena",NA,"ETH",NA,NA,101.1509012,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1012","dubluki","dubluki",NA,"ETH",NA,NA,103.064708,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1013","dugonafango","dugonafango",NA,"ETH",NA,NA,98.73043695,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1014","dukem","dukem",NA,"ETH",NA,NA,455.4567012,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1015","dulcha","dulcha",NA,"ETH",NA,NA,85.04733927,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1016","duna","duna",NA,"ETH",NA,NA,99.4375104,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1017","eastazernetberber","eastazernetberber",NA,"ETH",NA,NA,84.37498403,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1018","eastbadewacho","eastbadewacho",NA,"ETH",NA,NA,78.30856761,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1019","eastimey","eastimey",NA,"ETH",NA,NA,117.325311,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1020","ebantu","ebantu",NA,"ETH",NA,NA,100.1757786,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1021","ebinat","ebinat",NA,"ETH",NA,NA,97.96887198,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1022","efratanagidim","efratanagidim",NA,"ETH",NA,NA,116.4915643,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1023","ejere","ejere",NA,"ETH",NA,NA,107.2988612,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1024","ejersalafo","ejersalafo",NA,"ETH",NA,NA,115.3116255,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1025","elidear","elidear",NA,"ETH",NA,NA,50.86117429,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1026","elugelan","elugelan",NA,"ETH",NA,NA,96.21897819,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1027","elwoye","elwoye",NA,"ETH",NA,NA,201.0949959,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1028","embaalaje","embaalaje",NA,"ETH",NA,NA,86.37177199,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1029","endamekoni","endamekoni",NA,"ETH",NA,NA,83.68336496,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1030","enebsesarmidir","enebsesarmidir",NA,"ETH",NA,NA,90.1554916,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1031","enedegagn","enedegagn",NA,"ETH",NA,NA,100.1366857,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1032","enemorenaenen","enemorenaenen",NA,"ETH",NA,NA,94.73886197,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1033","enkelowabe","enkelowabe",NA,"ETH",NA,NA,88.28306915,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1034","erbti","erbti",NA,"ETH",NA,NA,83.42531957,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1035","estie","estie",NA,"ETH",NA,NA,110.6433491,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1036","fades","fades",NA,"ETH",NA,NA,103.2786505,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1037","fagitalekoma","fagitalekoma",NA,"ETH",NA,NA,77.07354703,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1038","fitchetown","fitchetown",NA,"ETH",NA,NA,78.76685103,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1039","galadi","galadi",NA,"ETH",NA,NA,115.5698397,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1040","gamachis","gamachis",NA,"ETH",NA,NA,88.88292836,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1041","gambella","gambella",NA,"ETH",NA,NA,84.26222142,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1042","gambellatown","gambellatown",NA,"ETH",NA,NA,38.14535931,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1043","garbo","garbo",NA,"ETH",NA,NA,22.23255822,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1044","gashamo","gashamo",NA,"ETH",NA,NA,50.35426848,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1045","gedeb","gedeb",NA,"ETH",NA,NA,102.6437721,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1046","gedebanogutazerwelene","gedebanogutazerwelene",NA,"ETH",NA,NA,95.15787056,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1047","gedebhasasa","gedebhasasa",NA,"ETH",NA,NA,98.71825821,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1048","gelan","gelan",NA,"ETH",NA,NA,104.5419887,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1049","gelealu","gelealu",NA,"ETH",NA,NA,70.93290692,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1050","gendekore","gendekore",NA,"ETH",NA,NA,47.03233553,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1051","gendewuhatown","gendewuhatown",NA,"ETH",NA,NA,38.93570538,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1052","genji","genji",NA,"ETH",NA,NA,99.21303561,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1053","gesha","gesha",NA,"ETH",NA,NA,89.53593464,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1054","geteradwa","geteradwa",NA,"ETH",NA,NA,61.12043046,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1055","gewata","gewata",NA,"ETH",NA,NA,85.17421992,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1056","gezegoffa","gezegoffa",NA,"ETH",NA,NA,94.49120216,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1057","girarjarso","girarjarso",NA,"ETH",NA,NA,82.16604125,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1058","girja","girja",NA,"ETH",NA,NA,91.98616776,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1059","godeworeda","godeworeda",NA,"ETH",NA,NA,91.12991644,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1060","gog","gog",NA,"ETH",NA,NA,90.04793273,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1061","goleoda","goleoda",NA,"ETH",NA,NA,84.79879437,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1062","golina","golina",NA,"ETH",NA,NA,78.10555638,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1063","goljano","goljano",NA,"ETH",NA,NA,81.21123877,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1064","gololcha","gololcha",NA,"ETH",NA,NA,111.2503976,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1065","gololchaduplicated","gololchaduplicated",NA,"ETH",NA,NA,92.32397571,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1066","gombora","gombora",NA,"ETH",NA,NA,107.3335642,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1067","gomma","gomma",NA,"ETH",NA,NA,95.89582972,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1068","gomole","gomole",NA,"ETH",NA,NA,180.6331961,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1069","gondarzuria","gondarzuria",NA,"ETH",NA,NA,90.9545448,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1070","gonjikolela","gonjikolela",NA,"ETH",NA,NA,89.39613715,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1071","goroduplicated","goroduplicated",NA,"ETH",NA,NA,104.6226476,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1072","goromuti","goromuti",NA,"ETH",NA,NA,99.98915478,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1073","gozamin","gozamin",NA,"ETH",NA,NA,101.1493308,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1074","guagusashikuda","guagusashikuda",NA,"ETH",NA,NA,65.53032959,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1075","gubaqoricha","gubaqoricha",NA,"ETH",NA,NA,107.1632598,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1076","guchi","guchi",NA,"ETH",NA,NA,109.0645138,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1077","gudeyabila","gudeyabila",NA,"ETH",NA,NA,104.9610974,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1078","gumieldalo","gumieldalo",NA,"ETH",NA,NA,178.2895281,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1079","gurabakiksa","gurabakiksa",NA,"ETH",NA,NA,57.23746244,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1080","guradhamole","guradhamole",NA,"ETH",NA,NA,117.7101317,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1081","guraferda","guraferda",NA,"ETH",NA,NA,108.3270062,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1082","gurawa","gurawa",NA,"ETH",NA,NA,112.0173482,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1083","hababoguduru","hababoguduru",NA,"ETH",NA,NA,100.6710068,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1084","hadeleela","hadeleela",NA,"ETH",NA,NA,84.94744995,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1085","haderotunto","haderotunto",NA,"ETH",NA,NA,97.72774304,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"1086","hadinet","hadinet",NA,"ETH",NA,NA,170.6065462,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
